"","2.5%","25%","50%","75%","97.5%",""
"b[(Intercept) Stock:Gates]","-0.170261135426634","-0.0172131184984281","0.00823766663379103","0.0731469535648518","0.352853428163115","fl_psy"
"b[(Intercept) Stock:Harrison]","-0.214266445637901","-0.0303929102886647","0.00232255760804032","0.0484890717632041","0.285259382280475","fl_psy"
"b[(Intercept) Stock:L.Shuswap]","-0.221041951028593","-0.0364937022755883","0.000426706816211019","0.0387354936554165","0.230754934474053","fl_psy"
"b[(Intercept) Stock:L.Stuart]","-0.341653596096629","-0.0688960628448388","-0.00970647276849407","0.0174382680333612","0.164618345890967","fl_psy"
"b[(Intercept) Stock:Nadina]","-0.244207815191577","-0.0452896419827432","-0.00203887973186917","0.0314138317770849","0.203234088415591","fl_psy"
"b[(Intercept) Stock:Pitt]","-0.163021401954109","-0.0171376877969694","0.00971193460618442","0.0736372476759347","0.34505683745265","fl_psy"
"b[(Intercept) Stock:Portage]","-0.322654480760855","-0.0536948010930217","-0.00364257219181087","0.027594448642849","0.204687853377125","fl_psy"
"b[(Intercept) Stock:Quesnel]","-0.369368846387722","-0.0791524301563687","-0.0131633971159009","0.0122261389861601","0.143790651529806","fl_psy"
"b[(Intercept) Stock:Raft]","-0.231120029077827","-0.0353242591600163","0.000716830270088509","0.0425613968524208","0.27001912675941","fl_psy"
"b[(Intercept) Stock:Scotch]","-0.276554617506717","-0.051801742344879","-0.00320874283324553","0.0250075389255578","0.19403215405633","fl_psy"
"b[(Intercept) Stock:Seymour]","-0.277931420821257","-0.054260498544128","-0.00383872791130491","0.0258764043720739","0.197656270271447","fl_psy"
"b[(Intercept) Stock:Stellako]","-0.313044774171002","-0.0665418113873362","-0.00797951447025276","0.0174654202540424","0.167724497744077","fl_psy"
"b[(Intercept) Stock:Weaver]","-0.158964043578062","-0.0160672231275107","0.00980241278707925","0.07502468500212","0.38773631738057","fl_psy"
"b[(Intercept) Stock:Birkenhead]","-0.296405351305532","-0.067925983512532","-0.00833656200212079","0.0227464864500001","0.172076913475021","ic_hof"
"b[(Intercept) Stock:Bowron]","-0.235986145999281","-0.0429090397760055","-0.000186304428343191","0.0413130007324094","0.245127572994945","ic_hof"
"b[(Intercept) Stock:Chilko]","-0.238748769289942","-0.045372768819748","-0.00117733967846756","0.0331339499585701","0.195151844410415","ic_hof"
"b[(Intercept) Stock:E.Stuart]","-0.128255639257332","-0.0133635452435086","0.0167096473232003","0.0870222595642588","0.345827446680241","ic_hof"
"b[(Intercept) Stock:Gates]","-0.158442346211939","-0.0211387646888726","0.0113364251539295","0.0759150802714494","0.325007899022508","ic_hof"
"b[(Intercept) Stock:Harrison]","-0.203538978904341","-0.0306285412492856","0.00251557649385554","0.0504941681866535","0.257740112962223","ic_hof"
"b[(Intercept) Stock:L.Shuswap]","-0.220452875304319","-0.0375866186831529","0.00136398828355373","0.0482357448077773","0.252553161222791","ic_hof"
"b[(Intercept) Stock:L.Stuart]","-0.289002716215025","-0.0553798750686186","-0.00406873378059715","0.0300974033728103","0.187001213851537","ic_hof"
"b[(Intercept) Stock:Nadina]","-0.263680367469399","-0.0528210002935434","-0.00414570483593676","0.0310016237519706","0.193623160621673","ic_hof"
"b[(Intercept) Stock:Pitt]","-0.145197696294466","-0.0167562440811803","0.0117634185175763","0.0787962065239979","0.331509165646375","ic_hof"
"b[(Intercept) Stock:Portage]","-0.310179127085157","-0.0584773922941793","-0.00358548030146908","0.0299683259437698","0.20874966244037","ic_hof"
"b[(Intercept) Stock:Quesnel]","-0.364754604895467","-0.0888430130052893","-0.0149309634146349","0.0132575213274065","0.138982719976039","ic_hof"
"b[(Intercept) Stock:Raft]","-0.218823431213763","-0.0418371969418351","-1.46629116378494e-06","0.0444194888777448","0.254398645638808","ic_hof"
"b[(Intercept) Stock:Scotch]","-0.29000287930314","-0.0586073676619453","-0.00547497489436624","0.0287686195633266","0.189602473193115","ic_hof"
"b[(Intercept) Stock:Seymour]","-0.263448061727778","-0.0565953437472856","-0.00414999624832008","0.0287727525735746","0.197214473889421","ic_hof"
"b[(Intercept) Stock:Stellako]","-0.305997762867404","-0.0663141785265045","-0.00714374332885856","0.0221437874828743","0.164738724531996","ic_hof"
"b[(Intercept) Stock:Weaver]","-0.170294715822517","-0.0184960651912834","0.00990237433907713","0.0754425419428958","0.339326119519064","ic_hof"
"b[(Intercept) Stock:Birkenhead]","-0.291360925444899","-0.0646898010142692","-0.00706250712789991","0.0218651822207353","0.185168468805121","ic_mul"
"b[(Intercept) Stock:Bowron]","-0.253999459912258","-0.039280743028267","0.00183618219106108","0.0523314979448568","0.287980972122403","ic_mul"
"b[(Intercept) Stock:Chilko]","-0.220108845005537","-0.0430805439694636","-0.00120544694304675","0.0390389131641456","0.22723405750139","ic_mul"
"b[(Intercept) Stock:E.Stuart]","-0.158083102823815","-0.0156546933076193","0.0156449598985851","0.0934761306963949","0.371619834589629","ic_mul"
"b[(Intercept) Stock:Gates]","-0.160212638050503","-0.0185779338139806","0.0114981571547109","0.0818121368773425","0.361283501842394","ic_mul"
"b[(Intercept) Stock:Harrison]","-0.237378202576025","-0.0329415469546002","0.00222136644022505","0.048780316411321","0.255175881842368","ic_mul"
"b[(Intercept) Stock:L.Shuswap]","-0.238339343585887","-0.039177072722518","0.00272254052159618","0.0524625385130322","0.276873502065543","ic_mul"
"b[(Intercept) Stock:L.Stuart]","-0.270842262232592","-0.049654783238188","-0.00171152291001623","0.0357534854609726","0.223929685214843","ic_mul"
"b[(Intercept) Stock:Nadina]","-0.284433857401666","-0.0562187923709944","-0.00302346930846334","0.0307357932530375","0.205979617705711","ic_mul"
"b[(Intercept) Stock:Pitt]","-0.166180044689968","-0.016007788032686","0.0125167665023872","0.0806792503144221","0.363774557393285","ic_mul"
"b[(Intercept) Stock:Portage]","-0.334922976719229","-0.0652302717998298","-0.00642263494690017","0.0277681973271958","0.229658374310361","ic_mul"
"b[(Intercept) Stock:Quesnel]","-0.377574026949645","-0.0955313453368526","-0.0184681258099454","0.0110885002541491","0.133565240383308","ic_mul"
"b[(Intercept) Stock:Raft]","-0.253043727011537","-0.0413305769515671","0.00120558417291821","0.046619775555606","0.259600514969441","ic_mul"
"b[(Intercept) Stock:Scotch]","-0.296081809436638","-0.0610327162827586","-0.00472115735386332","0.0264844653036274","0.211793788797702","ic_mul"
"b[(Intercept) Stock:Seymour]","-0.271591008174604","-0.0472826965844608","-0.00139968376050308","0.0345552682434811","0.22482673790022","ic_mul"
"b[(Intercept) Stock:Stellako]","-0.34667830824611","-0.0771725481731873","-0.0108363787678556","0.0180978183103139","0.169821697252592","ic_mul"
"b[(Intercept) Stock:Weaver]","-0.171311195107375","-0.015871274088063","0.0130805530604789","0.0826010608114812","0.364200430944415","ic_mul"
"b[(Intercept) Stock:Birkenhead]","-0.28040842793841","-0.0570815095795021","-0.00465449128714089","0.0276123848466643","0.179392303584451","ku_thy"
"b[(Intercept) Stock:Bowron]","-0.275174699895896","-0.0390658432857876","-2.10782259496009e-05","0.0427346909788192","0.275448341456582","ku_thy"
"b[(Intercept) Stock:Chilko]","-0.261765433133247","-0.0473648042394509","-0.00146869158905883","0.0338322232008261","0.225191703425697","ku_thy"
"b[(Intercept) Stock:E.Stuart]","-0.145089557792152","-0.0133106907605277","0.0147757411445818","0.0900512890478572","0.386734069935954","ku_thy"
"b[(Intercept) Stock:Gates]","-0.165562516833175","-0.017634808958123","0.0101094851536882","0.0740457603604921","0.337773139986153","ku_thy"
"b[(Intercept) Stock:Harrison]","-0.222034933999704","-0.0304430216036555","0.00275552489322193","0.0501709859269379","0.285979299052728","ku_thy"
"b[(Intercept) Stock:L.Shuswap]","-0.262091406303666","-0.0442329828367347","-0.000848663428713407","0.0406068978483054","0.260555234068465","ku_thy"
"b[(Intercept) Stock:L.Stuart]","-0.320798236592173","-0.0651848295648181","-0.00630347872362912","0.0240002746806915","0.184136080570941","ku_thy"
"b[(Intercept) Stock:Nadina]","-0.265608084345866","-0.0506311870693442","-0.00226260801806473","0.0293341707368997","0.204840095882831","ku_thy"
"b[(Intercept) Stock:Pitt]","-0.1468410463442","-0.0136235358648785","0.0123995780226848","0.0802348684182308","0.354865728973001","ku_thy"
"b[(Intercept) Stock:Portage]","-0.306172288059242","-0.0543991638630762","-0.00391534356187046","0.0317958688167561","0.222119160546653","ku_thy"
"b[(Intercept) Stock:Quesnel]","-0.376102995257335","-0.0905769809696885","-0.0162291620246358","0.0137152786750084","0.141881986112174","ku_thy"
"b[(Intercept) Stock:Raft]","-0.258841891752943","-0.0384817196190802","0.000721527127293447","0.0474973517608112","0.275345080007305","ku_thy"
"b[(Intercept) Stock:Scotch]","-0.292825358311445","-0.053888447689301","-0.00300152843858416","0.0305147769051973","0.212237386483707","ku_thy"
"b[(Intercept) Stock:Seymour]","-0.253362458906005","-0.0492701984012361","-0.00282476360251247","0.0337992511579963","0.224471190627913","ku_thy"
"b[(Intercept) Stock:Stellako]","-0.361923424743778","-0.078279439976225","-0.010901553136318","0.0173922667971783","0.170502676466288","ku_thy"
"b[(Intercept) Stock:Weaver]","-0.176553499123606","-0.0158768217248528","0.0110907831844638","0.0826419217121921","0.366687759051441","ku_thy"
"b[(Intercept) Stock:Birkenhead]","-0.260277739241294","-0.0433142199280435","-0.00279520409291996","0.0226322275833277","0.160827360977958","lo_sal"
"b[(Intercept) Stock:Bowron]","-0.223232472481418","-0.0310059735931208","0.000381772430741395","0.0308950989585377","0.209245227105315","lo_sal"
"b[(Intercept) Stock:Chilko]","-0.219083510282075","-0.0349853551157894","-0.000358889831980175","0.0283729291469314","0.181472183931414","lo_sal"
"b[(Intercept) Stock:E.Stuart]","-0.140426929625909","-0.0149892565456744","0.007305587589352","0.057095152263263","0.267668536873999","lo_sal"
"b[(Intercept) Stock:Gates]","-0.147057718391784","-0.0150558757727482","0.00613296332830331","0.0538217463432387","0.280811024071546","lo_sal"
"b[(Intercept) Stock:Harrison]","-0.206571756827376","-0.0307766824466052","0.000625276088158971","0.0358221261478573","0.217004317225343","lo_sal"
"b[(Intercept) Stock:L.Shuswap]","-0.194581198825697","-0.0326076607915504","-2.44371876722233e-05","0.0334697439795185","0.204727418325263","lo_sal"
"b[(Intercept) Stock:L.Stuart]","-0.261409273902253","-0.0471042368781331","-0.00411656314236156","0.0212378949996999","0.157169523085273","lo_sal"
"b[(Intercept) Stock:Nadina]","-0.220916380240799","-0.0394754413117393","-0.00151264663568558","0.0228800454542144","0.166295077788694","lo_sal"
"b[(Intercept) Stock:Pitt]","-0.125318290493462","-0.0143379018921092","0.0060518540558159","0.0512708885304796","0.303706375604168","lo_sal"
"b[(Intercept) Stock:Portage]","-0.256579813784357","-0.0428281978900012","-0.0023330393662306","0.0247907841158414","0.19000057323437","lo_sal"
"b[(Intercept) Stock:Quesnel]","-0.316255520583706","-0.0577555264559352","-0.00716593947839028","0.0141075494083362","0.124415505028254","lo_sal"
"b[(Intercept) Stock:Raft]","-0.181471031301085","-0.024930313152962","0.00107511416234776","0.0390994223636858","0.226600130800719","lo_sal"
"b[(Intercept) Stock:Scotch]","-0.215222471291366","-0.0372010059281472","-0.000987665152005478","0.0248919717697827","0.182845751606404","lo_sal"
"b[(Intercept) Stock:Seymour]","-0.239079174919031","-0.0400685434954711","-0.00207116104530799","0.0235058384315356","0.179458657781281","lo_sal"
"b[(Intercept) Stock:Stellako]","-0.273995700905075","-0.0468255544954089","-0.00415423559787943","0.0198184030879915","0.15866298096442","lo_sal"
"b[(Intercept) Stock:Weaver]","-0.140856418948872","-0.0154254684014626","0.00634715455276726","0.0563313029858032","0.295586634689171","lo_sal"
"b[(Intercept) Stock:Birkenhead]","-0.272538080573758","-0.0471746660862288","-0.00350267821451947","0.0203071814070075","0.175783511939136","my_arc"
"b[(Intercept) Stock:Bowron]","-0.221160382012992","-0.030546140531023","0.000808906034943591","0.0401217379950527","0.245604956514604","my_arc"
"b[(Intercept) Stock:Chilko]","-0.21509821655755","-0.0299949794559915","0.000515395235385242","0.0384462133841121","0.249235625831095","my_arc"
"b[(Intercept) Stock:E.Stuart]","-0.118401806908013","-0.00874866802440553","0.0117530333218929","0.0715989965810949","0.361736647438024","my_arc"
"b[(Intercept) Stock:Gates]","-0.148872035516284","-0.0162229764295801","0.00524836123437944","0.0567482637513978","0.315760627042088","my_arc"
"b[(Intercept) Stock:Harrison]","-0.195760309786626","-0.0237929259897954","0.00151436237269054","0.0411924423768523","0.246696463536646","my_arc"
"b[(Intercept) Stock:L.Shuswap]","-0.243112893040558","-0.034896392915639","-0.000476569762494465","0.0325354471739753","0.226850735111501","my_arc"
"b[(Intercept) Stock:L.Stuart]","-0.312025461019692","-0.0586469716498186","-0.00563134183819113","0.016984401283392","0.162916421290115","my_arc"
"b[(Intercept) Stock:Nadina]","-0.270291969628035","-0.0443114680143557","-0.00206626742433408","0.0257823750433784","0.195171037109066","my_arc"
"b[(Intercept) Stock:Pitt]","-0.156872627778221","-0.0150617796715605","0.00712722815333227","0.0570245965077548","0.329235106298559","my_arc"
"b[(Intercept) Stock:Portage]","-0.282640012152775","-0.0458306116934748","-0.00161584680911152","0.0247711684137986","0.185747415316031","my_arc"
"b[(Intercept) Stock:Quesnel]","-0.340991973526602","-0.0650748767282968","-0.00730113482060127","0.0147608310182975","0.142030050204461","my_arc"
"b[(Intercept) Stock:Raft]","-0.219308058296459","-0.0304180530310335","0.000408502994112644","0.0383279006427522","0.246984028492704","my_arc"
"b[(Intercept) Stock:Scotch]","-0.288564011853444","-0.049436682601489","-0.0033664095261068","0.0211955024912455","0.191493862789409","my_arc"
"b[(Intercept) Stock:Seymour]","-0.282092627677277","-0.0453821325816564","-0.00328295542773072","0.0233438598646689","0.183645634486072","my_arc"
"b[(Intercept) Stock:Stellako]","-0.307998843419314","-0.0591190210735569","-0.00689666732317346","0.0138614028667505","0.14927419426092","my_arc"
"b[(Intercept) Stock:Weaver]","-0.136627464762314","-0.0119439737494272","0.00768629700309507","0.0704344651422178","0.376792028580604","my_arc"
"b[(Intercept) Stock:Birkenhead]","-0.312644682256644","-0.0600869578255552","-0.00588724748411654","0.0252013331331031","0.191509752152793","pa_kab"
"b[(Intercept) Stock:Bowron]","-0.257972397359298","-0.0447884154735857","-0.00018884068285484","0.043147411782619","0.271446480509232","pa_kab"
"b[(Intercept) Stock:Chilko]","-0.257270997734793","-0.0518442121428059","-0.00249180644942749","0.035301614416359","0.198286667255883","pa_kab"
"b[(Intercept) Stock:E.Stuart]","-0.158411886070167","-0.0169490944469618","0.0126546549566602","0.0794216746317407","0.33162573642891","pa_kab"
"b[(Intercept) Stock:Gates]","-0.1587524377694","-0.0177071991622492","0.0113192230862786","0.0817387919319665","0.358460936883963","pa_kab"
"b[(Intercept) Stock:Harrison]","-0.227439537591951","-0.0353869326354397","0.00290371363170891","0.0508774321287576","0.276165953873474","pa_kab"
"b[(Intercept) Stock:L.Shuswap]","-0.253177797747427","-0.0468180116511029","-0.000159911976550085","0.0484982045481196","0.265284853215429","pa_kab"
