"","X","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent","prev_std","load_std"
"544",557,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,1,0.0105263157894737,0.865497141,0.00911049622105263,"pa_kab",-0.058033992552589,-0.381552037982798
"545",558,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"546",559,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"pa_kab",-0.377094877650982,NA
"547",560,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"548",561,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"549",562,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"550",563,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"551",564,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"pa_kab",-0.377094877650982,NA
"552",565,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,1,0.0769230769230769,3.364970164,0.258843858769231,"pa_kab",1.95450389806804,-0.373098947130287
"553",566,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"554",567,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"pa_kab",-0.377094877650982,NA
"555",568,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"556",569,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,1,0.0212765957446809,0.696973451,0.0148292223617021,"pa_kab",0.267815422015984,-0.382121976545552
"557",570,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"558",571,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"pa_kab",-0.377094877650982,NA
"559",572,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"560",573,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,1,NA,31.81672926,31.81672926,"pa_min",3.04924693069462,-0.194808887872348
"561",574,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,1,0.142857142857143,10.45278,1.49325428571429,"pa_min",-0.115628135582706,-0.195594559624689
"562",575,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,16,0.551724137931034,140.093913800688,77.293193821069,"pa_min",1.3940536489059,-0.190826930965345
"563",576,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,1,0.0108695652173913,2.739344238,0.0297754808478261,"pa_min",-0.602973028034831,-0.19587822574456
"564",577,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,19,0.0964467005076142,286.568676983632,27.6386033639036,"pa_min",-0.286991929357452,-0.185440235721726
"565",578,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"pa_min",-0.643107313295594,NA
"566",579,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,1,0.0434782608695652,17.23509466,0.74935194173913,"pa_min",-0.482570172252541,-0.195345136028939
"567",580,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,3,0.5,79.737087345,39.8685436725,"pa_min",1.20306980869951,-0.193046588624616
"568",581,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"pa_min",-0.643107313295594,NA
"569",582,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,0,0,NA,NA,"pa_min",-0.643107313295594,NA
"570",583,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"pa_min",-0.643107313295594,NA
"571",584,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,2,0.0833333333333333,22.81876699,1.90156391583333,"pa_min",-0.33541112629641,-0.195139793207225
"572",586,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,2,0.2,9.580410729,1.9160821458,"pa_min",0.0953635355024486,-0.195626641515799
"573",587,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,22,0.448979591836735,57.5692334436364,25.8474109338776,"pa_min",1.01468438808777,-0.193861824441195
"574",588,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,6,0.0375,44.0874926611667,1.65328097479375,"pa_min",-0.504644029145961,-0.194357623358159
"575",589,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,8,0.32,24.8680620745,7.95777986384,"pa_min",0.538446044781274,-0.195064429179698
"576",590,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,2,0.153846153846154,74.155838515,11.4085905407692,"pa_min",-0.0750528142201762,-0.193251842320698
"577",591,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,1,0.166666666666667,7.740666654,1.290111109,"pa_min",-0.0277149392972241,-0.195694299182164
"578",592,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"pa_min",-0.643107313295594,NA
"579",593,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,3,0.111111111111111,30.8871676406667,3.43190751562963,"pa_min",-0.232845730630015,-0.19484307304558
"580",594,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"pa_min",-0.643107313295594,NA
"581",595,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"pa_min",-0.643107313295594,NA
"582",596,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,4,0.133333333333333,277.359320585,36.9812427446667,"pa_min",-0.1507934140969,-0.185778915199551
"583",597,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,0,0,NA,NA,"pa_min",-0.643107313295594,NA
"584",598,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,2,0.0666666666666667,1057.37940038,70.4919600253333,"pa_min",-0.396950363696247,-0.157093219708706
"585",599,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,0,NA,NA,NA,"pa_min",-0.643107313295594,NA
"586",600,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,0,0,NA,NA,"pa_min",-0.643107313295594,NA
"587",601,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,8,0.0842105263157895,34.235042290125,2.88295092969474,"pa_min",-0.332172219064839,-0.194719952993643
"588",602,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,7,0.159090909090909,97.2657342865714,15.4740940910455,"pa_min",-0.0556873199335151,-0.192401962362347
"589",603,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"pa_min",-0.643107313295594,NA
"590",604,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,5,0.3125,30.937686886,9.668027151875,"pa_min",0.510753387951348,-0.194841215170731
"591",605,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,2,0.0689655172413793,144051.280503575,9934.57106921207,"pa_min",-0.388462193020407,5.1015912813009
"592",606,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,0,0,NA,NA,"pa_min",-0.643107313295594,NA
"593",607,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,1,0.0454545454545455,55.12094821,2.50549764590909,"pa_min",-0.475273029477857,-0.193951861565246
"594",608,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"pa_min",-0.643107313295594,NA
"595",609,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,8,0.615384615384615,36.14047130875,22.2402900361538,"pa_min",1.62911068300607,-0.194649879724988
"596",610,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,2,0.105263157894737,28.739826123,3.02524485505263,"pa_min",-0.25443844550715,-0.194922042788137
"597",611,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"pa_min",-0.643107313295594,NA
"598",612,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,0,0,NA,NA,"pa_min",-0.643107313295594,NA
"599",613,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,3,0.0638297872340425,5.55969917933333,0.354874415702128,"pa_min",-0.407425127508985,-0.195774505538993
"600",614,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,1,0.0588235294117647,37.68018174,2.21648127882353,"pa_min",-0.425910004825582,-0.194593255971679
"601",615,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,1,NA,30.79311098,30.79311098,"pa_min",3.04924693069462,-0.194846532034389
"602",616,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,20,0.909090909090909,2630.5799571385,2391.43632467136,"pa_min",2.71357836305915,-0.0992378474097485
"603",617,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,0,NA,NA,NA,"pa_pse",-0.322086276183068,NA
"604",618,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"605",619,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,4,0.137931034482759,0.06974033325,0.00961935631034483,"pa_pse",4.67717951379913,-0.393625550768436
"606",620,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,1,0.0108695652173913,1398.414256,15.2001549565217,"pa_pse",0.0718776040057447,-0.298343404374372
"607",621,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,1,0.0050761421319797,0.104966056,0.00053282261928934,"pa_pse",-0.138103144318242,-0.39362315051411
"608",622,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"609",623,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"610",624,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"611",625,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"pa_pse",-0.322086276183068,NA
"612",626,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,1,0.0909090909090909,39037.52416,3548.86583272727,"pa_pse",2.97288435812337,2.26635731124661
"613",627,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"614",628,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"615",630,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"616",631,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,1,0.0204081632653061,0.816354551,0.0166602969591837,"pa_pse",0.417601009069396,-0.393574677035676
"617",632,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"618",633,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"619",634,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"620",635,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"621",636,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"pa_pse",-0.322086276183068,NA
"622",637,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"623",638,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"pa_pse",-0.322086276183068,NA
"624",639,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"pa_pse",-0.322086276183068,NA
"625",640,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"626",641,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"627",642,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"628",643,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,0,NA,NA,NA,"pa_pse",-0.322086276183068,NA
"629",644,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,1,0.04,0.910825271,0.03643301084,"pa_pse",1.12770080291176,-0.393568239871678
"630",645,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"631",646,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"632",647,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"pa_pse",-0.322086276183068,NA
"633",648,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"634",649,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"635",650,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"636",651,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"637",652,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"pa_pse",-0.322086276183068,NA
"638",653,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,1,0.0769230769230769,0.117614152,0.00904724246153846,"pa_pse",2.4659657989993,-0.393622288682336
"639",654,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"640",655,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"pa_pse",-0.322086276183068,NA
"641",656,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"642",657,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"643",658,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"644",659,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"pa_pse",-0.322086276183068,NA
"645",660,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"pa_pse",-0.322086276183068,NA
"646",661,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,0,NA,NA,NA,"pa_ther",-0.377308594696951,NA
"647",662,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"648",663,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,2,0.0689655172413793,6.5814154675,0.453890721896552,"pa_ther",1.60055531127051,-0.419327118019321
"649",664,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,1,0.0108695652173913,473.4947429,5.14668198804348,"pa_ther",-0.065580044299906,-0.107034155123421
"650",665,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,196,3,0.0153061224489796,1.721037473,0.0263424103010204,"pa_ther",0.0616560987192965,-0.422577960853564
"651",666,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"652",667,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"653",668,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"654",669,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"pa_ther",-0.377308594696951,NA
"655",670,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,2,0.181818181818182,4836.288943615,879.325262475455,"pa_ther",4.83705988467181,2.81100190724043
"656",671,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"657",672,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"658",674,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"659",675,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,2,0.0408163265306122,15.4847456675,0.632030435408163,"pa_ther",0.793263921079708,-0.413372164060119
"660",676,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"661",677,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,1,0.04,2.139960461,0.08559841844,"pa_ther",0.769852470764176,-0.422297766021972
"662",678,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"663",679,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"664",680,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"pa_ther",-0.377308594696951,NA
"665",681,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"666",682,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"pa_ther",-0.377308594696951,NA
"667",683,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"pa_ther",-0.377308594696951,NA
"668",684,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,1,0.0333333333333333,0.132154479,0.0044051493,"pa_ther",0.578658959853987,-0.423640678383217
"669",685,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"670",686,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,1,0.0333333333333333,403.8225942,13.46075314,"pa_ther",0.578658959853987,-0.153634070933261
"671",687,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,0,NA,NA,NA,"pa_ther",-0.377308594696951,NA
"672",688,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,3,0.12,595.426348036667,71.4511617644,"pa_ther",3.06417460168643,-0.0254807275351123
"673",689,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"674",690,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"675",691,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"pa_ther",-0.377308594696951,NA
"676",692,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"677",693,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"678",694,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"679",695,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"680",696,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"pa_ther",-0.377308594696951,NA
"681",697,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"682",698,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"683",699,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"pa_ther",-0.377308594696951,NA
"684",700,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"685",701,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,1,0.0212765957446809,0.137255914,0.00292033859574468,"pa_ther",0.232883461399394,-0.423637266310446
"686",702,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"687",703,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"pa_ther",-0.377308594696951,NA
"688",704,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"pa_ther",-0.377308594696951,NA
"689",705,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,1,NA,5.391901188,5.391901188,"pspv",-0.184720511034889,NA
"690",706,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,5,0.714285714285714,84.8913871292,60.6367050922857,"pspv",-0.184720511034889,NA
"691",707,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,27,0.931034482758621,16070.2784998341,14961.98343088,"pspv",-0.184720511034889,NA
"692",708,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,65,0.706521739130435,44993.723482252,31789.0437646345,"pspv",-0.184720511034889,NA
"693",709,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,193,0.979695431472081,26007.7604563567,25479.6841019129,"pspv",1.34528011520081,0.707106781186547
"694",710,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,28,0.933333333333333,15924.2794257371,14862.6607973547,"pspv",-0.184720511034889,NA
"695",711,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,12,0.521739130434783,1873.03119667758,977.233667831783,"pspv",-0.184720511034889,NA
"696",712,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,2,0.333333333333333,364.7141195,121.571373166667,"pspv",-0.184720511034889,NA
"697",713,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,1,NA,20351.98976,20351.98976,"pspv",-0.184720511034889,NA
"698",714,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,6,0.545454545454545,2398.655897654,1308.35776235673,"pspv",-0.184720511034889,NA
"699",715,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,37,0.925,2172.08481543738,2009.17845427958,"pspv",-0.184720511034889,NA
"700",716,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,10,0.416666666666667,5842.9674190522,2434.56975793842,"pspv",-0.184720511034889,NA
"701",718,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,2,0.2,2.0333733995,0.4066746799,"pspv",-0.184720511034889,NA
"702",719,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,17,0.346938775510204,144.272073803353,50.0535766256531,"pspv",-0.184720511034889,NA
"703",720,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,33,0.20625,1097.47180055782,226.35355886505,"pspv",-0.184720511034889,NA
"704",721,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,10,0.4,4316.8557478168,1726.74229912672,"pspv",-0.184720511034889,NA
"705",722,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,2,0.153846153846154,7.7417402315,1.19103695869231,"pspv",-0.184720511034889,NA
"706",723,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,3,0.5,2174.09483971667,1087.04741985833,"pspv",-0.184720511034889,NA
"707",724,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,1,NA,2936.955472,2936.955472,"pspv",-0.184720511034889,NA
"708",725,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,13,0.481481481481481,113.988077527154,54.883148439,"pspv",-0.184720511034889,NA
"709",726,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"pspv",-0.184720511034889,NA
"710",727,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"pspv",-0.184720511034889,NA
"711",728,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,2,0.0666666666666667,0.625311558,0.0416874372,"pspv",-0.184720511034889,NA
"712",729,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,1,0.2,3363.82759,672.765518,"pspv",-0.184720511034889,NA
"713",730,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,26,0.866666666666667,789.749591073923,684.4496455974,"pspv",-0.184720511034889,NA
"714",731,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,1,NA,0.281919496,0.281919496,"pspv",-0.184720511034889,NA
"715",732,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,14,0.56,648.338377660786,363.06949149004,"pspv",-0.184720511034889,NA
"716",733,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,67,0.705263157894737,5756.11040217481,4059.57259942855,"pspv",-0.184720511034889,NA
"717",734,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,21,0.477272727272727,9207.08857174552,4394.29227287855,"pspv",-0.184720511034889,NA
"718",735,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"pspv",-0.184720511034889,NA
"719",736,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,2,0.125,1.308954186,0.16361927325,"pspv",-0.184720511034889,NA
"720",737,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,5,0.172413793103448,12.457416007,2.14783034603448,"pspv",-0.184720511034889,NA
"721",738,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,1,0.25,2.840819118,0.7102047795,"pspv",-0.184720511034889,NA
"722",739,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,4,0.181818181818182,132.453116394,24.0823847989091,"pspv",-0.184720511034889,NA
"723",740,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"pspv",-0.184720511034889,NA
"724",741,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,4,0.307692307692308,3.975569513,1.22325215784615,"pspv",-0.184720511034889,NA
