"BY","Stock.ID","stock_name","total_adult_spawner","total_effective_female_spawner","juv_type","juvenile_estimate","age.21","age.31","age.32","age.41","age.42","age.43","age.51","age.52","age.53","age.62","age.63","recruits_no_jacks","total_recruits","X","Return","efs","efs_lag1","efs_lag2","efs_lag3","lnRS","ocean_0","ocean_1","ocean_2","early_sst","early_sst_stnd"
1980,15,"Scotch",205,"62","",NA,0,0,0,0,1532,0,0,0,0,0,0,1532,1532,NA,"1",62,175,4322.3099,6702.3516,3.20719496525545,0,1,0,-0.548073692679124,-0.984290359536486
1981,15,"Scotch",18952,"6887.3376","",NA,0,0,71,0,25296,0,0,0,0,0,0,25296,25367,NA,"1",6887.3376,62,175,4322.3099,1.30096168521344,0,1,0,0.986431776779315,1.40743596978876
1982,15,"Scotch",9558,"5081","",NA,0,0,192,0,103900,0,0,5475,30,0,0,109405,109597,NA,"0.949682373",5081,6887.3376,62,175,3.06954850017102,0,0.99972626987965,0.00027373012035001,-0.435930315603925,-0.809500322649318
1983,15,"Scotch",282,"153","",NA,0,0,0,0,2382,0,0,250,0,0,0,2632,2632,NA,"0.905015198",153,5081,6887.3376,62,2.84506137105277,0,1,0,-0.158169568282935,-0.376574076478867
1984,15,"Scotch",428,"265.4106","",NA,0,0,12,0,2613,0,0,0,0,0,0,2613,2625,NA,"1",265.4106,153,5081,6887.3376,2.28697620470643,0,1,0,-0.0220454342192144,-0.16440691124113
1985,15,"Scotch",3442,"1436.3544","",NA,0,0,1471,0,42541,0,0,0,0,0,0,42541,44012,NA,"1",1436.3544,265.4106,153,5081,3.38836007994893,0,1,0,0.173810217363771,0.140859591851556
1986,15,"Scotch",30856,"13125.1516","",NA,0,0,0,0,250911,0,0,6148,0,0,0,257059,257059,NA,"0.976083312",13125.1516,1436.3544,265.4106,153,2.97477527164487,0,1,0,0.0190167505233064,-0.100406156377112
1987,15,"Scotch",2414,"1314.6592","",NA,0,0,49,0,20633,0,0,9762,0,0,0,30395,30444,NA,"0.678828755",1314.6592,13125.1516,1436.3544,265.4106,3.14070065265772,0,1,0,0.551989801594467,0.730301654340292
1988,15,"Scotch",2093,"722.8719","",NA,0,0,0,0,3320,0,0,0,0,0,0,3320,3320,NA,"1",722.8719,1314.6592,13125.1516,1436.3544,1.52448803387296,0,1,0,0.482530806047859,0.622040776967247
1989,15,"Scotch",7236,"3928","",NA,0,0,578,0,16150,0,0,0,0,0,0,16150,16728,NA,"1",3928,722.8719,1314.6592,13125.1516,1.41378965917645,0,1,0,-0.147952855331283,-0.360650000708548
1990,15,"Scotch",112206,"47047.3553","",NA,0,0,265,0,311154,0,0,4738,123,0,0,316015,316280,NA,"0.984617819",47047.3553,3928,722.8719,1314.6592,1.90463502677768,0,0.999611104084988,0.000388895915012015,1.20876486866324,1.75397100685627
1991,15,"Scotch",20498,"9220.3209","",NA,0,0,10,0,22037,0,0,3644,25,0,0,25706,25716,NA,"0.857270676",9220.3209,47047.3553,3928,722.8719,1.02531458595288,0,0.999027842588272,0.000972157411728107,0.990435288402413,1.4136759632911
1992,15,"Scotch",2301,"1394.5903","",NA,0,0,1,0,2104,0,0,349,0,0,0,2453,2454,NA,"0.857725234",1394.5903,9220.3209,47047.3553,3928,0.564711084895166,0,1,0,0.639499638063847,0.866697114717914
1993,15,"Scotch",8557,"3264.071","",NA,0,0,59,0,11827,0,0,0,0,0,0,11827,11886,NA,"1",3264.071,1394.5903,9220.3209,47047.3553,1.28740986395272,0,1,0,1.07509927168943,1.54563579139427
1994,15,"Scotch",76686,"28364.055","",NA,0,0,196,0,181988,0,0,2267,0,0,0,184255,184451,NA,"0.987696399",28364.055,3264.071,1394.5903,9220.3209,1.87119799322573,0,1,0,0.119495672141086,0.0562033097724383
1995,15,"Scotch",17480,"8577.6596","",NA,0,0,11,0,12240,0,0,1925,0,0,0,14165,14176,NA,"0.864101659",8577.6596,28364.055,3264.071,1394.5903,0.501613030884948,0,1,0,1.07828784770654,1.55060560177615
1996,15,"Scotch",4697,"2244.7136","",NA,0,0,0,0,3404,0,0,744,0,0,0,4148,4148,NA,"0.820636451",2244.7136,8577.6596,28364.055,3264.071,0.614048349694185,0,1,0,1.11279740434061,1.60439323359488
1997,15,"Scotch",3095,"1439.8776","",NA,0,0,4,0,2249,0,0,0,0,0,0,2249,2253,NA,"1",1439.8776,2244.7136,8577.6596,28364.055,0.445927563001974,0,1,0,-0.613229709710114,-1.08584448531095
1998,15,"Scotch",39318,"18532.2862","",NA,0,0,148,0,191273,0,0,2269,0,0,0,193542,193690,NA,"0.988276446",18532.2862,1439.8776,2244.7136,8577.6596,2.34598013218829,0,1,0,0.451975591847156,0.574416502074447
1999,15,"Scotch",4482,"2200.5528","",NA,0,0,0,0,15722,0,0,10701,0,0,0,26423,26423,NA,"0.595011921",2200.5528,18532.2862,1439.8776,2244.7136,2.48552624146064,0,1,0,-0.320505543112472,-0.629595804275973
2000,15,"Scotch",3769,"1753.7475","",NA,0,0,2,0,40512,0,0,698,0,0,0,41210,41212,NA,"0.983062364",1753.7475,2200.5528,18532.2862,1439.8776,3.15692601843396,0,1,0,-0.303752993532308,-0.603484777165496
2001,15,"Scotch",2698,"1346.7748","",NA,0,NA,NA,NA,17024,NA,0,NA,NA,NA,NA,17024,17024,NA,"1",1346.7748,1753.7475,2200.5528,18532.2862,2.53691141604822,NA,NA,NA,NA,NA
2002,15,"Scotch",120747,"60385.9977","",NA,0,1161,1008,NA,675243,NA,0,15810,NA,NA,NA,692214,693222,NA,"0.975483015",60385.9977,1346.7748,1753.7475,2200.5528,2.43913790445911,NA,NA,NA,NA,NA
2003,15,"Scotch",6839,"2659.1448","",NA,0,NA,NA,NA,1305,NA,0,376,NA,NA,NA,1681,1681,NA,"0.776323617",2659.1448,60385.9977,1346.7748,1753.7475,-0.458615712914317,NA,NA,NA,NA,NA
2004,15,"Scotch",783,"432.1196","",NA,0,NA,2,NA,3764,NA,0,147.7307211,0,NA,NA,3911.730721,3913.730721,NA,"0.962233924",432.1196,2659.1448,60385.9977,1346.7748,2.20303279290577,NA,NA,NA,NA,NA
2005,15,"Scotch",5187,"2689.3986","",NA,NA,NA,NA,0,5761.498123,NA,0,0,0,0,0,5761.498123,5761.498123,NA,"1",2689.3986,432.1196,2659.1448,60385.9977,0.761879931843373,NA,NA,NA,NA,NA
2006,15,"Scotch",151244,"74512.9976","",NA,NA,393.9485896,1098,0,1012781.72,NA,0,22199.09266,0,0,0,1035374.761,1036472.761,NA,"0.978178876",74512.9976,2689.3986,432.1196,2659.1448,2.63154515348627,NA,0.999619914430149,NA,NA,NA
2007,15,"Scotch",8594,"4931.1519","",NA,NA,0,0,0,48655.54555,0,0,1020.314598,0,0,0,49675.86014,49675.86014,NA,"0.979460555",4931.1519,74512.9976,2689.3986,432.1196,2.3099464917597,NA,1.00000000016104,0,NA,NA
2008,15,"Scotch",654,"138.5194","",NA,NA,0,0,0,4810.054533,0,0,618.5264501,0,0,0,5428.580983,5428.580983,NA,"0.886061118",138.5194,4931.1519,74512.9976,2689.3986,3.66842266165761,NA,1.00000000001842,0,NA,NA
2009,15,"Scotch",5795,"2671.7373","",NA,NA,0,2,206.1754834,45358.60634,7.680365297,0,2170.017036,0,0,0,47734.79886,47744.47923,NA,"0.950220959",2671.7373,138.5194,4931.1519,74512.9976,2.88293173278862,NA,0.995520825497545,0.000160863945337037,NA,NA
2010,15,"Scotch",539044,"282575.3264","",NA,NA,0,833.3196347,0,384093.0154,0,0,6122.393603,122.4478721,0,0,390337.8569,391171.1765,NA,"0.984001446",282575.3264,2671.7373,138.5194,4931.1519,0.323067506678534,NA,0.999686971153152,0.000313028871901046,NA,NA
2011,15,"Scotch",34095,"12527.64","",NA,NA,0,34,0,8020.33562,0,0,326.0095632,0,0,0,8346.345184,8380.345184,NA,"0.960939842",12527.64,282575.3264,2671.7373,138.5194,-0.4061136626753,NA,0.999999999904538,0,NA,NA
2012,15,"Scotch",2007,"644.4368","",NA,NA,0,0,0,1988.658336,0,0,109.3096921,0,0,0,2097.968028,2097.968028,NA,"0.947897351",644.4368,12527.64,282575.3264,2671.7373,1.18034779250565,NA,1.00000000004767,0,NA,NA
2013,15,"Scotch",25951,"11324.9134","",NA,NA,0,29,0,7105.129984,0,0,0,0,NA,NA,7105.129984,7134.129984,NA,"1",11324.9134,644.4368,12527.64,282575.3264,-0.466187968436999,NA,NA,NA,NA,NA
2014,15,"Scotch",138873,"71010.2003","",NA,NA,0,798.7746019,0,209902.6317,0,0,NA,NA,NA,NA,209902.6317,210701.4063,NA,"",71010.2003,11324.9134,644.4368,12527.64,1.08382023170367,NA,NA,NA,NA,NA
1952,16,"Gates",7070,"4147.36","",NA,0,0,0,0,37343,0,0,657,0,0,0,38000,38000,NA,"0.982710526",4147.36,NA,NA,71010.2003,2.21511417248791,0,1,0,-0.642065857835898,-1.09424893414635
1953,16,"Gates",74,"28.971","",NA,0,0,74,0,7811,0,0,0,0,0,0,7811,7885,NA,"1",28.971,4147.36,NA,NA,5.59699294595741,0,1,0,-0.973261825373918,-1.62474942214386
1954,16,"Gates",45,"18.009","",NA,0,0,0,0,418,0,0,0,280,0,0,698,698,NA,"0.598853868",18.009,28.971,4147.36,NA,3.65734746982456,0,0.598853868194842,0.401146131805158,0.198205798764168,0.251674831745059
1955,16,"Gates",77,"30.537","",NA,0,0,33,0,2149,0,0,323,0,0,0,2472,2505,NA,"0.86933657",30.537,18.009,28.971,4147.36,4.39384375543927,0,1,0,0.483746400203301,0.709045824310588
1956,16,"Gates",7848,"4147.2792","",NA,0,0,552,0,14244,0,0,571,623,0,0,15438,15990,NA,"0.922658375",4147.2792,30.537,18.009,28.971,1.31437949775203,0,0.961038148843027,0.0389618511569731,1.31705763471812,2.04382057972237
1957,16,"Gates",891,"428.5168","",NA,0,0,82,0,1051,0,0,30,0,0,0,1081,1163,NA,"0.972247919",428.5168,4147.2792,30.537,18.009,0.925311873835507,0,1,0,0.0981750566451328,0.0914483715517881
1958,16,"Gates",81,"31","",NA,0,0,13,0,398,0,0,128,0,0,0,526,539,NA,"0.756653992",31,428.5168,4147.2792,30.537,2.83131400825256,0,1,0,-0.0312903871022449,-0.115925774931185
1959,16,"Gates",868,"370","",NA,0,0,1212,0,8846,0,0,0,469,0,0,9315,10527,NA,"0.9496511",370,31,428.5168,4147.2792,3.22587827739742,0,0.955447895886767,0.0445521041132326,0.419768680639962,0.606568092768088
1960,16,"Gates",5449,"2772.294","",NA,0,0,1219,0,82760,0,0,183,70,0,0,83013,84232,NA,"0.996952285",2772.294,370,31,428.5168,3.39932208572828,0,0.999168961914712,0.000831038085288251,-0.0510905612201646,-0.14764114305621
1961,16,"Gates",252,"120.156","",NA,0,0,1038,0,13460,0,0,71,25,0,0,13556,14594,NA,"0.992918265",120.156,2772.294,370,31,4.72579363421328,0,0.998286967246814,0.00171303275318624,0.724259173668774,1.09429249455703
1962,16,"Gates",1046,"67.8585","",NA,0,0,141,0,312,0,0,0,0,0,0,312,453,NA,"1",67.8585,120.156,2772.294,370,1.52557853303015,0,1,0,-0.577838242751929,-0.991370926910188
1963,16,"Gates",4858,"1067.664","",NA,0,0,879,0,6769,0,0,680,0,0,0,7449,8328,NA,"0.908712579",1067.664,67.8585,120.156,2772.294,1.94260671089679,0,1,0,-0.95382141285256,-1.5936103101368
1964,16,"Gates",19971,"8205.888","",NA,0,0,4850,0,99530,0,0,610,0,0,0,100140,104990,NA,"0.993908528",8205.888,1067.664,67.8585,120.156,2.50171726152479,0,1,0,-0.150942658373013,-0.30758145471197
1965,16,"Gates",1679,"941.247","",NA,0,0,279,0,2198,0,0,18,0,0,0,2216,2495,NA,"0.991877256",941.247,8205.888,1067.664,67.8585,0.856253456009146,0,1,0,-0.126586735946503,-0.268568815672486
1966,16,"Gates",592,"29.6751","",NA,0,0,608,0,310,0,0,0,0,0,0,310,918,NA,"1",29.6751,941.247,8205.888,1067.664,2.34626398714921,0,1,0,-0.323645532829145,-0.58421211497819
1967,16,"Gates",1665,"350.504","",NA,0,0,1585,0,5076,0,0,263,0,0,0,5339,6924,NA,"0.950739839",350.504,29.6751,941.247,8205.888,2.72342152982247,0,1,0,-0.4750702302964,-0.826759983233965
1968,16,"Gates",4005,"1387.2617","fry leaving ",7645000,0,0,3891,0,78371,0,0,403,0,0,0,78774,82665,NA,"0.994884099",1387.2617,350.504,29.6751,941.247,4.03925118903966,0,1,0,-0.521399149570872,-0.900968357406527
1969,16,"Gates",205,"79.5202","stream for lake",374000,0,0,1042,0,3556,0,0,168,0,0,0,3724,4766,NA,"0.954887218",79.5202,1387.2617,350.504,29.6751,3.84654256096126,0,1,0,-1.13222899677045,-1.87937861533223
1970,16,"Gates",68,"6.5625","brood year ",25000,0,0,258,0,154,0,0,0,0,0,0,154,412,NA,"1",6.5625,79.5202,1387.2617,350.504,3.15558097449589,0,1,0,-0.486720928821962,-0.845421748047309
1971,16,"Gates",797,"41.6295","t+1",239000,0,0,4926,0,7721,0,0,0,0,0,0,7721,12647,NA,"1",41.6295,6.5625,79.5202,1387.2617,5.22289011774336,0,1,0,-0.272043663109771,-0.501557675459479
1972,16,"Gates",1762,"887.3128","Most are from",6831000,0,0,4180,0,128111,0,0,322,0,0,0,128433,132613,NA,"0.997492856",887.3128,41.6295,6.5625,79.5202,4.97496507703921,0,1,0,-0.467030653629713,-0.813882412964389
1973,16,"Gates",231,"63.2523","spawning channel",932000,0,0,1344,0,9447,0,0,3794,100,0,0,13341,14685,NA,"0.708117832",63.2523,887.3128,41.6295,6.5625,5.35146578859595,0,0.993190330268982,0.00680966973101805,-0.621559694945684,-1.06140273284419
1974,16,"Gates",146,"3.1628","",84000,0,0,1559,0,1413,0,0,0,0,0,0,1413,2972,NA,"1",3.1628,63.2523,887.3128,41.6295,6.10201267146989,0,1,0,-0.737391872763362,-1.24693949319451
1975,16,"Gates",788,"239.694","",2261000,0,0,3841,0,15888,27,0,0,0,0,0,15888,19756,NA,"1",239.694,3.1628,63.2523,887.3128,4.19395627644701,0,0.998633326584329,0.00136667341567119,-0.226574508231478,-0.428726447980842
1976,16,"Gates",2889,"1435.8317","",18529000,0,0,3009,0,67835,0,0,2350,36,0,0,70221,73230,NA,"0.966021561",1435.8317,239.694,3.1628,63.2523,3.88990314839547,0,0.99950839819746,0.000491601802539943,0.427944409498139,0.619663747830677
1977,16,"Gates",1176,"448.7616","",2140000,0,0,690,0,17045,27,0,2975,587,0,0,20607,21324,NA,"0.827146115",448.7616,1435.8317,239.694,3.1628,3.82689431383142,0,0.971206152691803,0.0287938473081973,0.0159240168391183,-0.0402990560505271
1978,16,"Gates",931,"48.374","",225000,0,0,589,0,860,0,0,198,0,0,0,1058,1647,NA,"0.812854442",48.374,448.7616,1435.8317,239.694,3.08517313311659,0,1,0,0.167214980449272,0.202034601032988
1979,16,"Gates",907,"197.5171","",3e+06,0,0,1866,0,15902,12,0,0,486,0,0,16388,18266,NA,"0.970344154",197.5171,48.374,448.7616,1435.8317,4.41847947579513,0,0.972736231249316,0.0272637687506843,-0.0548974139260318,-0.153738853826089
1980,16,"Gates",4354,"1521.254","",12171000,0,0,1496,0,76467,15,0,1381,272,0,0,78120,79631,NA,"0.978840246",1521.254,197.5171,48.374,448.7616,3.93871111127574,0,0.996395875977948,0.00360412402205171,-0.542543144654679,-0.934836220573941
1981,16,"Gates",821,"163.2827","",4112000,0,0,412,0,14267,143,0,3085,222,0,0,17574,18129,NA,"0.811824286",163.2827,1521.254,197.5171,48.374,4.67869276167916,0,0.979866512217993,0.0201334877820067,0.957793135772663,1.46836069889253
1982,16,"Gates",232,"28","",1171000,0,0,3361,0,5472,0,0,868,0,0,0,6340,9701,NA,"0.863091483",28,163.2827,1521.254,197.5171,5.42242953725607,0,1,0,-0.436006367904523,-0.764188575085465
1983,16,"Gates",927,"183.2768","",5712000,0,0,1542,0,26208,0,0,348,0,0,0,26556,28098,NA,"0.986895617",183.2768,28,163.2827,1521.254,4.97601341147085,0,1,0,-0.158169568282935,-0.31915731797633
1984,16,"Gates",2678,"550.4676","",15057000,0,0,1730,0,115017,56,0,21116,0,0,0,136133,137919,NA,"0.844886986",550.4676,183.2768,28,163.2827,5.51061952917687,0,0.999593964573409,0.00040603542659097,-0.0219659098861737,-0.100990086703399
1985,16,"Gates",1140,"233.8208","",3711625,0,0,6340,0,114856,0,0,10766,0,0,0,125622,131962,NA,"0.914298451",233.8208,550.4676,183.2768,28,6.2864776669052,0,1,0,0.173810217363771,0.212598668064387
1986,16,"Gates",563,"189.5204","",3374763,0,0,6349,0,20390,0,0,610,0,0,0,21000,27349,NA,"0.970952381",189.5204,233.8208,550.4676,183.2768,4.70778104626207,0,1,0,0.0190167505233064,-0.0353452012650826
1987,16,"Gates",1757,"736.0224","",6042600,0,0,1683,0,22546,0,0,3604,0,0,0,26150,27833,NA,"0.862179732",736.0224,189.5204,233.8208,550.4676,3.57034391644471,0,1,0,0.551989801594467,0.818356206347374
1988,16,"Gates",19257,"7750.5104","",15863186,0,0,9599,0,305722,0,0,4031,191,0,0,309944,319543,NA,"0.986378184",7750.5104,736.0224,189.5204,233.8208,3.68863293673837,0,0.999402271368799,0.000597728631201434,0.482153947911948,0.706495078527191
1989,16,"Gates",3327,"1645.7011","",11720740,0,0,5779,0,38792,0,0,8523,0,0,0,47315,53094,NA,"0.81986685",1645.7011,7750.5104,736.0224,189.5204,3.35866087593264,0,1,0,-0.147952855331283,-0.302792471366416
1990,16,"Gates",1390,"610.85","",3647670.415,0,0,826,0,13177,339,0,1607,0,0,0,14784,15949,NA,"0.891301407",610.85,1645.7011,7750.5104,736.0224,3.1864493640314,0,0.978744748887078,0.0212552511129224,1.20421448225569,1.86307155704103
1991,16,"Gates",1518,"512.1662","",6852317.841,0,0,1242,0,18884,0,0,1559,0,0,0,20443,21685,NA,"0.923739177",512.1662,610.85,1645.7011,7750.5104,3.68674662284472,0,1,0,0.99077678508446,1.5211929908613
1992,16,"Gates",3051,"731.6754","",20052828.86,0,0,11639,0,175651,0,0,8143,0,0,0,183794,195433,NA,"0.955694963",731.6754,512.1662,610.85,1645.7011,5.52623387120383,0,1,0,0.639499638063847,0.958527028162287
1993,16,"Gates",1220,"572.9482","",12640263.61,0,0,557,0,54410,0,0,12557,0,0,0,66967,67524,NA,"0.812489734",572.9482,731.6754,512.1662,610.85,4.7611599284912,0,1,0,1.07509927168943,1.65625840432521
1995,16,"Gates",17798,"4532.613","",2179115.118,0,0,1970,0,20949,0,0,540,0,0,0,21489,23459,NA,"0.974870864",4532.613,NA,572.9482,731.6754,1.55624258191083,0,1,0,1.07828784770654,1.6613657766935
1996,16,"Gates",69585,"9793.7334","",14217951.99,0,0,413,0,189011,0,0,8576,58,0,0,197645,198058,NA,"0.956315616",9793.7334,4532.613,NA,572.9482,3.00472976001788,0,0.999707156489513,0.000292843510486827,1.11229194850134,1.71583259946206
1997,16,"Gates",807,"68.0708","",4372838.959,0,0,742,0,11493,0,0,1174,0,0,0,12667,13409,NA,"0.907318228",68.0708,9793.7334,4532.613,NA,5.22620712548522,0,1,0,-0.613229709710114,-1.04805999420721
1998,16,"Gates",1097,"131.0914","",6092023.967,0,0,408,0,3841,0,0,563,0,0,0,4404,4812,NA,"0.872161671",131.0914,68.0708,9793.7334,4532.613,3.51437370800417,0,1,0,0.451975591847156,0.658156227247255
1999,16,"Gates",88,"29.1548","",1479216.565,0,0,2508,0,37729,0,0,2405,0,0,0,40134,42642,NA,"0.940075746",29.1548,131.0914,68.0708,9793.7334,7.22735956958268,0,1,0,-0.320505543112472,-0.579182566794422
2000,16,"Gates",56770,"12257.0912","",15192762.68,0,0,624,0,87114,0,0,4264,0,0,0,91378,92002,NA,"0.953336689",12257.0912,29.1548,131.0914,68.0708,2.00890010629083,0,1,0,-0.303752993532308,-0.552348798878877
2001,16,"Gates",473,"142.2624","",6468394.577,0,0,315,0,43190,0,0,6741,0,0,0,49931,50246,NA,"0.864993691",142.2624,12257.0912,29.1548,131.0914,5.86072409165152,0,1,0,0.793450806124152,1.20512172673574
2002,16,"Gates",1107,"48.1761","",2813161.313,0,NA,1262,NA,11045,NA,0,694,NA,NA,NA,11739,13001,NA,"0.940880825",48.1761,142.2624,12257.0912,29.1548,5.49580886341895,NA,NA,NA,NA,NA
2003,16,"Gates",936,"516.8235","",6058469.901,0,NA,213,NA,3861,NA,0,687,NA,NA,NA,4548,4761,NA,"0.848944591",516.8235,48.1761,142.2624,12257.0912,2.17474143129964,NA,NA,NA,NA,NA
2004,16,"Gates",782,"436.48","",7769843.674,0,17,343,NA,40513,NA,0,8460.99042,0,NA,NA,48990.99042,49333.99042,NA,"0.826947968",436.48,516.8235,48.1761,142.2624,4.72064913599216,NA,NA,NA,NA,NA
2005,16,"Gates",2188,"1180.1244","",6352360.796,NA,NA,180,0,14037.55229,NA,0,872.1316853,0,0,0,14909.68397,15089.68397,NA,"0.941505689",1180.1244,436.48,516.8235,48.1761,2.5363910760606,NA,1.00000000035123,NA,NA,NA
2008,16,"Gates",5486,"640.0084","",NA,NA,0,1573,0,66800.63208,0,0,10513.89618,0,0,0,77314.52825,78887.52825,NA,"0.864011378",640.0084,NA,NA,1180.1244,4.7941558619613,NA,1.00000000012676,0,NA,NA
2009,16,"Gates",5152,"2502.9688","",NA,NA,0,2695,0,101428.1749,0,0,16003.08293,0,0,0,117431.2578,120126.2578,NA,"0.863723823",2502.9688,640.0084,NA,NA,3.84837557505154,NA,1.00000000024974,0,NA,NA
2010,16,"Gates",8935,"2350.998","",NA,NA,0,2387,0,33061.31419,0,0,4139.570054,223.7605435,0,0,37424.64479,39811.64479,NA,"0.883410233",2350.998,2502.9688,640.0084,NA,2.76748952015574,NA,0.994379520183597,0.00562047975360729,NA,NA
2011,16,"Gates",39081,"21298.1447","",NA,NA,0,1178,0,33787.84206,0,0,547.1263177,182.3754392,0,0,34517.34382,35695.34382,NA,"0.978865646",21298.1447,2350.998,2502.9688,640.0084,0.482841951501248,NA,0.994890777821901,0.00510922209125257,NA,NA
2012,16,"Gates",13576,"4310.5456","",NA,NA,0,2043,0,21155.55095,NA,0,1524.017138,0,0,0,22679.56809,24722.56809,NA,"0.932802197",4310.5456,21298.1447,2350.998,2502.9688,1.66039994959638,NA,0.999999999919102,NA,NA,NA
2013,16,"Gates",43927,"17701.6536","",NA,NA,0,198,0,8551.429495,NA,0,4605.578669,0,NA,NA,13157.00816,13355.00816,NA,"0.649952435",17701.6536,4310.5456,21298.1447,2350.998,-0.29670350235919,NA,NA,NA,NA,NA
2014,16,"Gates",10299,"5245.24","",NA,11,0,103,0,8699.426374,NA,0,NA,NA,NA,NA,8699.426374,8813.426374,NA,"",5245.24,17701.6536,4310.5456,21298.1447,0.505936090797772,0.00124809574996286,NA,NA,NA,NA
1950,17,"Nadina",774,"361.7496","",NA,0,0,0,0,5090,0,0,7,0,0,0,5097,5097,NA,"0.998626643",361.7496,5245.24,17701.6536,4310.5456,2.64545515056507,0,1,0,-0.634422090070314,-1.05565825513226
1951,17,"Nadina",175,"85","",NA,0,0,0,0,981,0,0,0,0,0,0,981,981,NA,"1",85,361.7496,5245.24,17701.6536,2.44592120307505,0,1,0,-0.0905815455059216,-0.167496163467213
1952,17,"Nadina",38,"4","",NA,0,0,3,0,88,0,0,0,0,0,0,88,91,NA,"1",4,85,361.7496,5245.24,3.09104245335832,0,1,0,-0.642065857835898,-1.068141518535
1953,17,"Nadina",13617,"7261.2363","",NA,0,0,115,0,162058,0,0,227,160,0,0,162445,162560,NA,"0.997617655",7261.2363,4,85,361.7496,3.10778937934496,0,0.999015748031496,0.000984251968503937,-0.972297065129958,-1.6074518784095
1954,17,"Nadina",770,"478","",NA,0,0,46,0,4541,0,0,138,0,0,0,4679,4725,NA,"0.970506518",478,7261.2363,4,85,2.28122895837476,0,1,0,0.00693458248915148,-0.00823968824329585
1955,17,"Nadina",108,"76","",NA,0,0,0,0,3953,0,0,0,0,0,0,3953,3953,NA,"1",76,478,7261.2363,4,3.95149672301035,0,1,0,0.483746400203301,0.770455805471354
1956,17,"Nadina",83,"9","",NA,0,0,0,0,156,0,0,3952,0,0,0,4108,4108,NA,"0.037974684",9,76,478,7261.2363,6.12346699371223,0,1,0,1.36647286515604,2.21206252515514
1957,17,"Nadina",27553,"12854.228","",NA,0,0,296,0,116452,0,0,58,0,0,0,116510,116806,NA,"0.999502189",12854.228,9,76,478,2.20430432177086,0,1,0,0.0981750566451328,0.140767830929068
1958,17,"Nadina",635,"357","",NA,0,0,7,0,4947,0,0,129,0,0,0,5076,5083,NA,"0.974586288",357,12854.228,9,76,2.65454304705464,0,1,0,-0.0312903871022449,-0.0706660175882712
1959,17,"Nadina",1013,"456.3","",NA,0,0,0,0,16923,0,0,77,0,0,0,17000,17000,NA,"0.995470588",456.3,357,12854.228,9,3.617818135105,0,1,0,0.441754791719849,0.701878066654702
1960,17,"Nadina",157,"16","",NA,0,0,0,0,700,0,0,478,0,0,0,1178,1178,NA,"0.594227504",16,456.3,357,12854.228,4.29898464197175,0,1,0,-0.0517373006852008,-0.104058477413933
1961,17,"Nadina",17544,"8287.043","",NA,0,0,57,0,93840,0,0,523,0,0,0,94363,94420,NA,"0.994457573",8287.043,16,456.3,357,2.43245583646332,0,1,0,0.726493536728045,1.16689333973833
1962,17,"Nadina",1683,"922.6008","",NA,0,0,0,0,11693,0,0,352,0,0,0,12045,12045,NA,"0.970776256",922.6008,8287.043,16,456.3,2.56920827681095,0,1,0,-0.577838242751929,-0.963249499126388
1963,17,"Nadina",7304,"3027.136","",NA,0,0,185,0,51669,0,0,7799,0,0,0,59468,59653,NA,"0.868853837",3027.136,922.6008,8287.043,16,2.97782139474822,0,1,0,-0.95382141285256,-1.57727874377366
1964,17,"Nadina",232,"116","",NA,0,0,0,0,4938,0,0,2797,0,0,0,7735,7735,NA,"0.638396897",116,3027.136,922.6008,8287.043,4.1999205719008,0,1,0,-0.150942658373013,-0.266073683652302
1965,17,"Nadina",11293,"5571.888","",NA,0,0,487,0,93961,0,0,569,0,0,0,94530,95017,NA,"0.993980747",5571.888,116,3027.136,922.6008,2.83118328922426,0,1,0,-0.126586735946503,-0.226297305772849
1966,17,"Nadina",1784,"950.9332","",NA,0,0,11,0,33580,0,0,419,0,0,0,33999,34010,NA,"0.987676108",950.9332,5571.888,116,3027.136,3.57664257317343,0,1,0,-0.323645532829145,-0.548119860140276
1967,17,"Nadina",7790,"3902.5503","",NA,0,0,54,0,129871,0,0,23141,0,0,0,153012,153066,NA,"0.848763496",3902.5503,950.9332,5571.888,116,3.66888608719141,0,1,0,-0.4750702302964,-0.795416015927978
1968,17,"Nadina",1496,"625.05","",NA,0,0,117,0,40005,0,0,3841,0,0,0,43846,43963,NA,"0.912397938",625.05,3902.5503,950.9332,5571.888,4.25060712703454,0,1,0,-0.521399149570872,-0.871077145387082
1969,17,"Nadina",27898,"15497.637","",NA,0,0,1086,0,104679,0,0,494,0,0,0,105173,106259,NA,"0.995302977",15497.637,625.05,3902.5503,950.9332,1.91491905267957,0,1,0,-1.13222899677045,-1.86864145014992
1970,17,"Nadina",3939,"2133.3696","",NA,0,0,48,0,29836,0,0,0,0,0,0,29836,29884,NA,"1",2133.3696,15497.637,625.05,3902.5503,2.6380130165399,0,1,0,-0.486720928821962,-0.81444311656482
1971,17,"Nadina",14525,"7894.26","",NA,0,0,416,0,69314,0,0,5724,0,0,0,75038,75454,NA,"0.923718649",7894.26,2133.3696,15497.637,625.05,2.2518587387851,0,1,0,-0.272043663109771,-0.463847319223901
1972,17,"Nadina",2702,"1326.112","",NA,0,0,14,0,10052,0,0,644,0,0,0,10696,10710,NA,"0.939790576",1326.112,7894.26,2133.3696,15497.637,2.08761848704785,0,1,0,-0.467030653629713,-0.782286345292432
