"","2.5","25","50","75","97.5","agent"
"b.prev_std.Stock.Gates.","-0.25086272380631","0.0151602348575506","0.152567443904555","0.362382439599983","0.981865499607252","fa_mar"
"b.prev_std.Stock.Harrison.","-0.193680491542376","-0.0414252386605227","0.0339183455408731","0.108494439405294","0.257942852563604","fa_mar"
"b.prev_std.Stock.L.Shuswap.","-0.466369717175147","-0.0766592411499647","0.05553184045779","0.19962202439614","0.593897573862002","fa_mar"
"b.prev_std.Stock.L.Stuart.","-0.285791144252657","-0.000285614181586007","0.127398249169925","0.309740183278851","0.832380598830378","fa_mar"
"b.prev_std.Stock.Nadina.","-0.254025390143467","0.00356154377365123","0.127372012076326","0.282865677792594","0.666266468636388","fa_mar"
"b.prev_std.Stock.Pitt.","-0.615317724471027","-0.0820040085637748","0.0555230782549252","0.20098958494794","0.764336315985178","fa_mar"
"b.prev_std.Stock.Portage.","-0.44968796293387","-0.0455433142264461","0.103644177166112","0.281589727714403","0.968669776257737","fa_mar"
"b.prev_std.Stock.Quesnel.","-0.483017507168365","-0.0796601416181797","0.0655441656844563","0.222140313769217","0.66012538359542","fa_mar"
"b.prev_std.Stock.Raft.","-0.576012399478466","-0.0755812470015667","0.0585921561657237","0.210279000351292","0.752511006279637","fa_mar"
"b.prev_std.Stock.Scotch.","-0.472751084802473","-0.0697201559673103","0.0641043608890593","0.197281776441625","0.582543400820316","fa_mar"
"b.prev_std.Stock.Seymour.","-0.504073382981449","-0.0564619118630174","0.0872400538955379","0.253902502046482","0.831883973400777","fa_mar"
"b.prev_std.Stock.Stellako.","-0.483671988141995","-0.162940597129014","-0.0366797149934551","0.080009786157259","0.277634261807463","fa_mar"
"b.prev_std.Stock.Weaver.","-0.6954633398041","-0.119893742803799","0.0430270420737101","0.189926235960506","0.745970818013228","fa_mar"
"prev_std","-0.374217594104939","-0.120970207380696","-0.00620253963691474","0.113347630702645","0.492716544783332","fl_psy"
"b.prev_std.Stock.Birkenhead.","-0.686396086738515","-0.178983022303793","-0.0244425424902542","0.145305967431993","0.773200042581636","fl_psy"
"b.prev_std.Stock.Bowron.","-0.881658479575105","-0.195238357999925","-0.0164961238546398","0.177019944318599","0.971114288404506","fl_psy"
"b.prev_std.Stock.Chilko.","-0.362247266343719","-0.0838475283075941","0.0525543914489643","0.237342660183275","0.696838240752645","fl_psy"
"b.prev_std.Stock.E.Stuart.","-0.804733304211592","-0.185927621865146","-0.0236772132182105","0.159403961259776","0.91468096277183","fl_psy"
"b.prev_std.Stock.Gates.","-0.525450644694015","-0.136251135588796","0.0176031655804783","0.224002721492845","0.902260534277001","fl_psy"
"b.prev_std.Stock.Harrison.","-0.80203713687666","-0.179229867930192","-0.00490987541224442","0.219586781535521","0.980415130843749","fl_psy"
"b.prev_std.Stock.L.Shuswap.","-0.386957873408997","-0.146946612577075","-0.0342710942104015","0.0782917508884097","0.306939053079109","fl_psy"
"b.prev_std.Stock.L.Stuart.","-0.751884470927407","-0.174145825041158","-0.0112435030827317","0.166554514649619","0.869049489308849","fl_psy"
"b.prev_std.Stock.Nadina.","-0.280445025426722","-0.127587809252558","-0.056986449365077","0.0273838285911067","0.175071907784635","fl_psy"
"b.prev_std.Stock.Pitt.","-0.769650613311997","-0.167831801000071","-0.0101700378728564","0.168466537066086","0.839532023657685","fl_psy"
"b.prev_std.Stock.Portage.","-0.784888637222334","-0.186655637574623","-0.0273418458576573","0.146622297971519","0.81339800146883","fl_psy"
"b.prev_std.Stock.Quesnel.","-0.869864159975614","-0.30805329461526","-0.126589261697287","0.0280881757487788","0.345712808264476","fl_psy"
"b.prev_std.Stock.Raft.","-0.670330250356275","-0.165782986803189","-0.0101435860872658","0.185705690939782","0.942146889856255","fl_psy"
"b.prev_std.Stock.Scotch.","-0.756487875618371","-0.174284391840038","-0.0130219235684565","0.153040242182837","0.71189784370877","fl_psy"
"b.prev_std.Stock.Seymour.","-0.676621588266716","-0.174642162496277","-0.0178525063972737","0.16314858611415","0.857171639947407","fl_psy"
"b.prev_std.Stock.Stellako.","-0.679620336869652","-0.166727397195057","-0.0139195199304716","0.156079076497094","0.863836027986997","fl_psy"
"b.prev_std.Stock.Weaver.","-0.845872486334421","-0.179731541993083","-0.00318267485425984","0.19809677793284","0.968510163203157","fl_psy"
"prev_std","-0.23931125835715","-0.0745970142214909","0.0113234537796501","0.101246430544175","0.296542763986776","ic_hof"
"b.prev_std.Stock.Birkenhead.","-0.217389102688279","-0.0123881477931476","0.111344990994849","0.242527103048797","0.55636309083482","ic_hof"
"b.prev_std.Stock.Bowron.","-0.363409654988378","-0.0489045823962422","0.0857343351565605","0.267053124435744","0.889545280869528","ic_hof"
"b.prev_std.Stock.Chilko.","-0.381410223135177","-0.110474965315555","0.0174363909729074","0.146640714956125","0.481183329050396","ic_hof"
"b.prev_std.Stock.E.Stuart.","-0.250558727715447","-0.0248921997366852","0.107121254565703","0.273476969993073","0.684523607209382","ic_hof"
"b.prev_std.Stock.Gates.","-0.512057432732762","-0.132659899819292","0.00271473384532229","0.14753153809081","0.559497276937814","ic_hof"
"b.prev_std.Stock.Harrison.","-0.34896127962725","-0.142073408862731","-0.021909326819391","0.0895222744128132","0.293135579303504","ic_hof"
"b.prev_std.Stock.L.Shuswap.","-0.440653914545151","-0.125858872445377","-0.000998140130000994","0.132507254915423","0.461100064199592","ic_hof"
"b.prev_std.Stock.L.Stuart.","-0.443229615855641","-0.199054789293809","-0.0925515489705888","0.0195380035051471","0.219832637979419","ic_hof"
"b.prev_std.Stock.Nadina.","-0.413363271256449","-0.120346247508719","0.00382006165956776","0.13583760315724","0.429607464002602","ic_hof"
"b.prev_std.Stock.Pitt.","-0.530819910912879","-0.162937694850927","-0.0264704185808074","0.112280309750524","0.481748390073685","ic_hof"
"b.prev_std.Stock.Portage.","-0.374045060800925","-0.0800628699854093","0.0612478537837554","0.213564991561578","0.671853171505626","ic_hof"
"b.prev_std.Stock.Quesnel.","-0.413888790721201","-0.0866827392150999","0.045195027141686","0.200263606919932","0.594310512021416","ic_hof"
"b.prev_std.Stock.Raft.","-0.709863560366049","-0.185917571399166","-0.0408201051513464","0.0951108709490156","0.385648089682279","ic_hof"
"b.prev_std.Stock.Scotch.","-0.310302648912725","-0.0652514794258857","0.0640009206841692","0.202903250297885","0.584803492133457","ic_hof"
"b.prev_std.Stock.Seymour.","-0.37487722585618","-0.0840159569381758","0.0404146965293129","0.178459208988726","0.547153578899457","ic_hof"
"b.prev_std.Stock.Stellako.","-0.644446353386137","-0.196375374609534","-0.0536011158234277","0.072339577028648","0.352582150932561","ic_hof"
"b.prev_std.Stock.Weaver.","-0.69862381283204","-0.213380370061743","-0.0568472853462505","0.0890755187932296","0.42353731190479","ic_hof"
"prev_std","-0.370136701786368","-0.161501620342326","-0.0679295301030287","0.0374680598975905","0.271318250876353","ic_mul"
"b.prev_std.Stock.Birkenhead.","-0.489272124256568","-0.188356882015231","-0.0499623873693905","0.108461641854963","0.580913247356837","ic_mul"
"b.prev_std.Stock.Bowron.","-0.46637823962196","-0.138935876174118","0.00918962272745556","0.208648032565841","1.03252987597133","ic_mul"
"b.prev_std.Stock.Chilko.","-0.680749357148168","-0.24624348841945","-0.0990860730085916","0.0469008702142978","0.436405663779234","ic_mul"
"b.prev_std.Stock.E.Stuart.","-0.588724021025174","-0.199721982068338","-0.0598389456119443","0.0907789628984186","0.516083061918596","ic_mul"
