"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","N+","prev","mean_load","prevload","agent"
"243","Pitt",2014,658,2012,"SR_resid",0.146481537253401,13,1,0.0769230769230769,386.9013453,29.7616419461538,"ce_sha"
"244","Pitt",2015,659,2013,"SR_resid",-0.887642039376192,32,6,0.1875,1424.46268222383,267.086752916969,"ce_sha"
"245","Portage",2009,714,2007,"SR_resid",-1.12356752307804,1,0,0,NA,NA,"ce_sha"
"246","Portage",2015,720,2013,"SR_resid",-2.17403600765319,1,0,0,NA,NA,"ce_sha"
"247","Quesnel",2009,779,2007,"SR_resid",-0.837340686796709,1,0,0,NA,NA,"ce_sha"
"248","Quesnel",2010,780,2008,"SR_resid",-1.46510055265989,5,2,0.4,696.32239175,278.5289567,"ce_sha"
"249","Quesnel",2011,781,2009,"SR_resid",-1.28592345329045,14,0,0,NA,NA,"ce_sha"
"250","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,13,0,0,NA,NA,"ce_sha"
"251","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,38,2,0.0526315789473684,0.9707202365,0.0510905387631579,"ce_sha"
"252","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,158,2,0.0126582278481013,607.02593095,7.68387254367089,"ce_sha"
"253","Quesnel",2016,786,2014,"SR_resid",-0.611307154952856,32,0,0,NA,NA,"ce_sha"
"254","Raft",2010,845,2008,"SR_resid",-0.506234743025431,1,1,1,5536.093824,5536.093824,"ce_sha"
"255","Raft",2012,847,2010,"SR_resid",0.854522107492757,1,0,0,NA,NA,"ce_sha"
"256","Raft",2014,849,2012,"SR_resid",0.327180676648054,1,0,0,NA,NA,"ce_sha"
"257","Scotch",2009,893,2007,"SR_resid",0.163596172132937,1,0,0,NA,NA,"ce_sha"
"258","Scotch",2010,894,2008,"SR_resid",1.25070295794196,2,1,0.5,1.121640262,0.560820131,"ce_sha"
"259","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,20,2,0.1,0.660946436,0.0660946436,"ce_sha"
"260","Scotch",2013,897,2011,"SR_resid",-2.09683103258795,5,0,0,NA,NA,"ce_sha"
"261","Scotch",2014,898,2012,"SR_resid",-0.836006917179086,2,0,0,NA,NA,"ce_sha"
"262","Scotch",2015,899,2013,"SR_resid",-2.13290651177583,8,1,0.125,1.559128208,0.194891026,"ce_sha"
"263","Scotch",2016,900,2014,"SR_resid",-0.513879926350833,12,1,0.0833333333333333,28.70241626,2.39186802166667,"ce_sha"
"264","Seymour",2009,958,2007,"SR_resid",-0.993664555476909,5,0,0,NA,NA,"ce_sha"
"265","Seymour",2010,959,2008,"SR_resid",-0.0984924261895054,1,0,0,NA,NA,"ce_sha"
"266","Seymour",2011,960,2009,"SR_resid",0.469168333433819,6,0,0,NA,NA,"ce_sha"
"267","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,24,1,0.0416666666666667,7.647927712,0.318663654666667,"ce_sha"
"268","Seymour",2013,962,2011,"SR_resid",-1.60755231711188,37,2,0.0540540540540541,31.5202582105,1.70379774110811,"ce_sha"
"269","Seymour",2015,964,2013,"SR_resid",-2.77343945717353,42,1,0.0238095238095238,83.68490497,1.99249773738095,"ce_sha"
"270","Seymour",2016,965,2014,"SR_resid",-0.0275262787415462,3,0,0,NA,NA,"ce_sha"
"271","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,4,1,0.25,0.206450334,0.0516125835,"ce_sha"
"272","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,1,0,0,NA,NA,"ce_sha"
"273","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,32,0,0,NA,NA,"ce_sha"
"274","Stellako",2014,1028,2012,"SR_resid",-2.48491499670085,14,0,0,NA,NA,"ce_sha"
"275","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,12,2,0.166666666666667,135.60402389,22.6006706483333,"ce_sha"
"276","Weaver",2010,1073,2008,"SR_resid",1.41003200026509,1,0,0,NA,NA,"ce_sha"
"277","Weaver",2011,1074,2009,"SR_resid",0.212005447154897,3,1,0.333333333333333,66.78783572,22.2626119066667,"ce_sha"
"278","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,0,0,NA,NA,"ce_sha"
"279","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,4,1,0.25,1.139154425,0.28478860625,"ce_sha"
"280","Birkenhead",2009,58,2007,"SR_resid",-0.298008117783879,4,0,0,NA,NA,"de_sal"
"281","Birkenhead",2010,59,2008,"SR_resid",-0.100769117868461,2,0,0,NA,NA,"de_sal"
"282","Birkenhead",2011,60,2009,"SR_resid",-0.650991216116703,5,0,0,NA,NA,"de_sal"
"283","Birkenhead",2012,61,2010,"SR_resid",-2.19758782887751,1,0,0,NA,NA,"de_sal"
"284","Birkenhead",2013,62,2011,"SR_resid",-1.26683925767625,23,0,0,NA,NA,"de_sal"
"285","Birkenhead",2014,63,2012,"SR_resid",-0.276079279263662,4,0,0,NA,NA,"de_sal"
"286","Birkenhead",2015,64,2013,"SR_resid",-1.81034600909588,17,0,0,NA,NA,"de_sal"
"287","Bowron",2013,127,2011,"SR_resid",-1.27851295637267,7,0,0,NA,NA,"de_sal"
"288","Bowron",2014,128,2012,"SR_resid",-0.448958264229366,1,0,0,NA,NA,"de_sal"
"289","Chilko",2010,189,2008,"SR_resid",-0.434265073932136,15,3,0.2,21.822341452,4.3644682904,"de_sal"
"290","Chilko",2011,190,2009,"SR_resid",0.38529783723828,62,0,0,NA,NA,"de_sal"
"291","Chilko",2012,191,2010,"SR_resid",1.51870929766449,22,1,0.0454545454545455,2748.592718,124.936032636364,"de_sal"
"292","Chilko",2013,192,2011,"SR_resid",0.19771074921524,510,1,0.00196078431372549,0.596743959,0.00117008619411765,"de_sal"
"293","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,51,0,0,NA,NA,"de_sal"
"294","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,72,0,0,NA,NA,"de_sal"
"295","Chilko",2016,195,2014,"SR_resid",0.118387368990521,20,2,0.1,6.030720455,0.6030720455,"de_sal"
"296","E.Stuart",2009,253,2007,"SR_resid",-0.36854159987182,1,0,0,NA,NA,"de_sal"
"297","E.Stuart",2010,254,2008,"SR_resid",0.797398517862314,3,0,0,NA,NA,"de_sal"
"298","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,22,0,0,NA,NA,"de_sal"
"299","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,1,0,0,NA,NA,"de_sal"
"300","E.Stuart",2013,257,2011,"SR_resid",0.48067594986311,1,0,0,NA,NA,"de_sal"
"301","E.Stuart",2014,258,2012,"SR_resid",-1.10594629027971,8,0,0,NA,NA,"de_sal"
"302","E.Stuart",2015,259,2013,"SR_resid",-2.77552980656922,18,0,0,NA,NA,"de_sal"
"303","E.Stuart",2016,260,2014,"SR_resid",-0.391618684657425,1,0,0,NA,NA,"de_sal"
"304","Gates",2009,351,2007,"SR_resid",2.46731940055161,1,0,0,NA,NA,"de_sal"
"305","Gates",2010,352,2008,"SR_resid",0.906764601998679,1,0,0,NA,NA,"de_sal"
"306","Gates",2011,353,2009,"SR_resid",0.450906844399479,4,0,0,NA,NA,"de_sal"
"307","Gates",2013,355,2011,"SR_resid",-0.231147951215527,15,0,0,NA,NA,"de_sal"
"308","Gates",2014,356,2012,"SR_resid",-0.109153978191419,8,0,0,NA,NA,"de_sal"
"309","Gates",2015,357,2013,"SR_resid",0.382737877444286,5,0,0,NA,NA,"de_sal"
"310","Harrison",2009,416,2007,"SR_resid",1.30259479491901,1,0,0,NA,NA,"de_sal"
"311","Harrison",2010,417,2008,"SR_resid",1.18199741656538,44,2,0.0454545454545455,8.405798607,0.382081754863636,"de_sal"
"312","Harrison",2011,418,2009,"SR_resid",-0.495958986830574,8,0,0,NA,NA,"de_sal"
"313","Harrison",2013,420,2011,"SR_resid",0.69096343611056,4,0,0,NA,NA,"de_sal"
"314","Harrison",2014,421,2012,"SR_resid",-0.51486879193369,1,0,0,NA,NA,"de_sal"
"315","Harrison",2015,422,2013,"SR_resid",-1.08883708095772,5,0,0,NA,NA,"de_sal"
"316","L.Shuswap",2009,481,2007,"SR_resid",0.393202735523489,5,0,0,NA,NA,"de_sal"
"317","L.Shuswap",2010,482,2008,"SR_resid",2.30839208071176,4,0,0,NA,NA,"de_sal"
"318","L.Shuswap",2011,483,2009,"SR_resid",0.158944996920779,17,0,0,NA,NA,"de_sal"
"319","L.Shuswap",2012,484,2010,"SR_resid",0.33121463228102,176,7,0.0397727272727273,8915.01806809529,354.57458225379,"de_sal"
"320","L.Shuswap",2013,485,2011,"SR_resid",-2.45594693983033,29,0,0,NA,NA,"de_sal"
"321","L.Shuswap",2014,486,2012,"SR_resid",2.00110064281957,1,0,0,NA,NA,"de_sal"
"322","L.Shuswap",2015,487,2013,"SR_resid",-3.21084502361583,93,0,0,NA,NA,"de_sal"
"323","L.Shuswap",2016,488,2014,"SR_resid",-0.375699293003899,76,3,0.0394736842105263,19271.442945944,760.714853129368,"de_sal"
"324","L.Stuart",2011,548,2009,"SR_resid",-0.465229188418885,14,0,0,NA,NA,"de_sal"
"325","L.Stuart",2014,551,2012,"SR_resid",-1.70954381435929,7,0,0,NA,NA,"de_sal"
"326","L.Stuart",2015,552,2013,"SR_resid",-0.78400170462408,10,0,0,NA,NA,"de_sal"
"327","L.Stuart",2016,553,2014,"SR_resid",-0.307344369522045,3,0,0,NA,NA,"de_sal"
"328","Nadina",2010,589,2008,"SR_resid",0.262191956095976,1,0,0,NA,NA,"de_sal"
"329","Nadina",2011,590,2009,"SR_resid",-0.422092858758246,3,0,0,NA,NA,"de_sal"
"330","Nadina",2014,593,2012,"SR_resid",-1.05440346853844,24,0,0,NA,NA,"de_sal"
"331","Nadina",2015,594,2013,"SR_resid",-2.0479492309041,7,0,0,NA,NA,"de_sal"
"332","Pitt",2010,654,2008,"SR_resid",0.629286548510264,5,0,0,NA,NA,"de_sal"
"333","Pitt",2011,655,2009,"SR_resid",-0.249717762759789,1,0,0,NA,NA,"de_sal"
"334","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,1,0,0,NA,NA,"de_sal"
"335","Pitt",2013,657,2011,"SR_resid",0.508782527675962,45,0,0,NA,NA,"de_sal"
"336","Pitt",2014,658,2012,"SR_resid",0.146481537253401,13,0,0,NA,NA,"de_sal"
"337","Pitt",2015,659,2013,"SR_resid",-0.887642039376192,32,0,0,NA,NA,"de_sal"
"338","Portage",2009,714,2007,"SR_resid",-1.12356752307804,1,0,0,NA,NA,"de_sal"
"339","Portage",2015,720,2013,"SR_resid",-2.17403600765319,1,0,0,NA,NA,"de_sal"
"340","Quesnel",2009,779,2007,"SR_resid",-0.837340686796709,1,0,0,NA,NA,"de_sal"
"341","Quesnel",2010,780,2008,"SR_resid",-1.46510055265989,5,0,0,NA,NA,"de_sal"
"342","Quesnel",2011,781,2009,"SR_resid",-1.28592345329045,15,0,0,NA,NA,"de_sal"
"343","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,13,0,0,NA,NA,"de_sal"
"344","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,38,0,0,NA,NA,"de_sal"
"345","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,158,0,0,NA,NA,"de_sal"
"346","Quesnel",2016,786,2014,"SR_resid",-0.611307154952856,32,1,0.03125,0.0528744,0.001652325,"de_sal"
"347","Raft",2010,845,2008,"SR_resid",-0.506234743025431,1,0,0,NA,NA,"de_sal"
"348","Raft",2012,847,2010,"SR_resid",0.854522107492757,1,0,0,NA,NA,"de_sal"
"349","Raft",2014,849,2012,"SR_resid",0.327180676648054,1,0,0,NA,NA,"de_sal"
"350","Scotch",2009,893,2007,"SR_resid",0.163596172132937,1,0,0,NA,NA,"de_sal"
"351","Scotch",2010,894,2008,"SR_resid",1.25070295794196,2,0,0,NA,NA,"de_sal"
"352","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,20,1,0.05,0.163812974,0.0081906487,"de_sal"
"353","Scotch",2013,897,2011,"SR_resid",-2.09683103258795,5,0,0,NA,NA,"de_sal"
"354","Scotch",2014,898,2012,"SR_resid",-0.836006917179086,2,0,0,NA,NA,"de_sal"
"355","Scotch",2015,899,2013,"SR_resid",-2.13290651177583,8,0,0,NA,NA,"de_sal"
"356","Scotch",2016,900,2014,"SR_resid",-0.513879926350833,12,2,0.166666666666667,189805.0052061,31634.16753435,"de_sal"
"357","Seymour",2009,958,2007,"SR_resid",-0.993664555476909,5,0,0,NA,NA,"de_sal"
"358","Seymour",2010,959,2008,"SR_resid",-0.0984924261895054,1,0,0,NA,NA,"de_sal"
"359","Seymour",2011,960,2009,"SR_resid",0.469168333433819,6,0,0,NA,NA,"de_sal"
"360","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,24,3,0.125,261427.954062457,32678.4942578071,"de_sal"
"361","Seymour",2013,962,2011,"SR_resid",-1.60755231711188,37,0,0,NA,NA,"de_sal"
"362","Seymour",2015,964,2013,"SR_resid",-2.77343945717353,42,0,0,NA,NA,"de_sal"
"363","Seymour",2016,965,2014,"SR_resid",-0.0275262787415462,3,0,0,NA,NA,"de_sal"
"364","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,4,0,0,NA,NA,"de_sal"
"365","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,1,0,0,NA,NA,"de_sal"
"366","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,32,1,0.03125,1.898616447,0.05933176396875,"de_sal"
"367","Stellako",2014,1028,2012,"SR_resid",-2.48491499670085,14,0,0,NA,NA,"de_sal"
"368","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,12,0,0,NA,NA,"de_sal"
"369","Weaver",2010,1073,2008,"SR_resid",1.41003200026509,1,0,0,NA,NA,"de_sal"
"370","Weaver",2011,1074,2009,"SR_resid",0.212005447154897,3,0,0,NA,NA,"de_sal"
"371","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,0,0,NA,NA,"de_sal"
"372","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,4,0,0,NA,NA,"de_sal"
"373","Birkenhead",2009,58,2007,"SR_resid",-0.298008117783879,4,0,0,NA,NA,"fa_mar"
"374","Birkenhead",2010,59,2008,"SR_resid",-0.100769117868461,2,0,0,NA,NA,"fa_mar"
"375","Birkenhead",2011,60,2009,"SR_resid",-0.650991216116703,5,0,0,NA,NA,"fa_mar"
"376","Birkenhead",2012,61,2010,"SR_resid",-2.19758782887751,1,0,0,NA,NA,"fa_mar"
"377","Birkenhead",2013,62,2011,"SR_resid",-1.26683925767625,23,0,0,NA,NA,"fa_mar"
"378","Birkenhead",2014,63,2012,"SR_resid",-0.276079279263662,4,0,0,NA,NA,"fa_mar"
"379","Birkenhead",2015,64,2013,"SR_resid",-1.81034600909588,17,0,0,NA,NA,"fa_mar"
"380","Bowron",2013,127,2011,"SR_resid",-1.27851295637267,7,0,0,NA,NA,"fa_mar"
"381","Bowron",2014,128,2012,"SR_resid",-0.448958264229366,1,0,0,NA,NA,"fa_mar"
"382","Chilko",2010,189,2008,"SR_resid",-0.434265073932136,15,1,0.0666666666666667,0.725030272,0.0483353514666667,"fa_mar"
"383","Chilko",2011,190,2009,"SR_resid",0.38529783723828,62,0,0,NA,NA,"fa_mar"
"384","Chilko",2012,191,2010,"SR_resid",1.51870929766449,22,0,0,NA,NA,"fa_mar"
"385","Chilko",2013,192,2011,"SR_resid",0.19771074921524,510,5,0.00980392156862745,7.0945827604,0.069554732945098,"fa_mar"
"386","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,51,2,0.0392156862745098,0.385229747,0.0151070489019608,"fa_mar"
"387","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,72,1,0.0138888888888889,0.003647932,5.06657222222222e-05,"fa_mar"
"388","Chilko",2016,195,2014,"SR_resid",0.118387368990521,20,0,0,NA,NA,"fa_mar"
"389","E.Stuart",2009,253,2007,"SR_resid",-0.36854159987182,1,0,0,NA,NA,"fa_mar"
"390","E.Stuart",2010,254,2008,"SR_resid",0.797398517862314,3,0,0,NA,NA,"fa_mar"
"391","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,22,0,0,NA,NA,"fa_mar"
"392","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,1,0,0,NA,NA,"fa_mar"
"393","E.Stuart",2013,257,2011,"SR_resid",0.48067594986311,1,0,0,NA,NA,"fa_mar"
"394","E.Stuart",2014,258,2012,"SR_resid",-1.10594629027971,8,0,0,NA,NA,"fa_mar"
"395","E.Stuart",2015,259,2013,"SR_resid",-2.77552980656922,18,0,0,NA,NA,"fa_mar"
"396","E.Stuart",2016,260,2014,"SR_resid",-0.391618684657425,1,0,0,NA,NA,"fa_mar"
"397","Gates",2009,351,2007,"SR_resid",2.46731940055161,1,0,0,NA,NA,"fa_mar"
"398","Gates",2010,352,2008,"SR_resid",0.906764601998679,1,0,0,NA,NA,"fa_mar"
"399","Gates",2011,353,2009,"SR_resid",0.450906844399479,4,0,0,NA,NA,"fa_mar"
"400","Gates",2013,355,2011,"SR_resid",-0.231147951215527,15,0,0,NA,NA,"fa_mar"
"401","Gates",2014,356,2012,"SR_resid",-0.109153978191419,8,1,0.125,0.109950936,0.013743867,"fa_mar"
"402","Gates",2015,357,2013,"SR_resid",0.382737877444286,5,1,0.2,0.147148354,0.0294296708,"fa_mar"
"403","Harrison",2009,416,2007,"SR_resid",1.30259479491901,1,0,0,NA,NA,"fa_mar"
"404","Harrison",2010,417,2008,"SR_resid",1.18199741656538,44,0,0,NA,NA,"fa_mar"
"405","Harrison",2011,418,2009,"SR_resid",-0.495958986830574,8,0,0,NA,NA,"fa_mar"
"406","Harrison",2013,420,2011,"SR_resid",0.69096343611056,4,0,0,NA,NA,"fa_mar"
"407","Harrison",2014,421,2012,"SR_resid",-0.51486879193369,1,1,1,0.814022912,0.814022912,"fa_mar"
"408","Harrison",2015,422,2013,"SR_resid",-1.08883708095772,5,0,0,NA,NA,"fa_mar"
"409","L.Shuswap",2009,481,2007,"SR_resid",0.393202735523489,5,0,0,NA,NA,"fa_mar"
"410","L.Shuswap",2010,482,2008,"SR_resid",2.30839208071176,4,0,0,NA,NA,"fa_mar"
"411","L.Shuswap",2011,483,2009,"SR_resid",0.158944996920779,17,1,0.0588235294117647,0.303356416,0.0178444950588235,"fa_mar"
"412","L.Shuswap",2012,484,2010,"SR_resid",0.33121463228102,176,1,0.00568181818181818,0.015674892,8.90618863636364e-05,"fa_mar"
"413","L.Shuswap",2013,485,2011,"SR_resid",-2.45594693983033,29,0,0,NA,NA,"fa_mar"
"414","L.Shuswap",2014,486,2012,"SR_resid",2.00110064281957,1,0,0,NA,NA,"fa_mar"
"415","L.Shuswap",2015,487,2013,"SR_resid",-3.21084502361583,93,3,0.032258064516129,0.248544772333333,0.00801757330107527,"fa_mar"
"416","L.Shuswap",2016,488,2014,"SR_resid",-0.375699293003899,76,7,0.0921052631578947,27209.3428268536,2506.12368142072,"fa_mar"
"417","L.Stuart",2011,548,2009,"SR_resid",-0.465229188418885,14,1,0.0714285714285714,0.051097503,0.00364982164285714,"fa_mar"
"418","L.Stuart",2014,551,2012,"SR_resid",-1.70954381435929,7,0,0,NA,NA,"fa_mar"
"419","L.Stuart",2015,552,2013,"SR_resid",-0.78400170462408,10,2,0.2,0.5959260775,0.1191852155,"fa_mar"
"420","L.Stuart",2016,553,2014,"SR_resid",-0.307344369522045,3,0,0,NA,NA,"fa_mar"
"421","Nadina",2010,589,2008,"SR_resid",0.262191956095976,1,0,0,NA,NA,"fa_mar"
"422","Nadina",2011,590,2009,"SR_resid",-0.422092858758246,3,0,0,NA,NA,"fa_mar"
"423","Nadina",2014,593,2012,"SR_resid",-1.05440346853844,24,0,0,NA,NA,"fa_mar"
"424","Nadina",2015,594,2013,"SR_resid",-2.0479492309041,7,0,0,NA,NA,"fa_mar"
"425","Pitt",2010,654,2008,"SR_resid",0.629286548510264,5,0,0,NA,NA,"fa_mar"
"426","Pitt",2011,655,2009,"SR_resid",-0.249717762759789,1,0,0,NA,NA,"fa_mar"
"427","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,1,0,0,NA,NA,"fa_mar"
"428","Pitt",2013,657,2011,"SR_resid",0.508782527675962,45,1,0.0222222222222222,0.053663168,0.00119251484444444,"fa_mar"
"429","Pitt",2014,658,2012,"SR_resid",0.146481537253401,13,0,0,NA,NA,"fa_mar"
"430","Pitt",2015,659,2013,"SR_resid",-0.887642039376192,32,0,0,NA,NA,"fa_mar"
"431","Portage",2009,714,2007,"SR_resid",-1.12356752307804,1,0,0,NA,NA,"fa_mar"
"432","Portage",2015,720,2013,"SR_resid",-2.17403600765319,1,0,0,NA,NA,"fa_mar"
"433","Quesnel",2009,779,2007,"SR_resid",-0.837340686796709,1,0,0,NA,NA,"fa_mar"
"434","Quesnel",2010,780,2008,"SR_resid",-1.46510055265989,5,0,0,NA,NA,"fa_mar"
"435","Quesnel",2011,781,2009,"SR_resid",-1.28592345329045,15,3,0.2,0.250477646,0.0500955292,"fa_mar"
"436","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,13,0,0,NA,NA,"fa_mar"
"437","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,38,0,0,NA,NA,"fa_mar"
"438","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,158,2,0.0126582278481013,0.7055310525,0.0089307728164557,"fa_mar"
"439","Quesnel",2016,786,2014,"SR_resid",-0.611307154952856,32,5,0.15625,869.3617201578,135.837768774656,"fa_mar"
"440","Raft",2010,845,2008,"SR_resid",-0.506234743025431,1,0,0,NA,NA,"fa_mar"
"441","Raft",2012,847,2010,"SR_resid",0.854522107492757,1,0,0,NA,NA,"fa_mar"
"442","Raft",2014,849,2012,"SR_resid",0.327180676648054,1,0,0,NA,NA,"fa_mar"
"443","Scotch",2009,893,2007,"SR_resid",0.163596172132937,1,0,0,NA,NA,"fa_mar"
"444","Scotch",2010,894,2008,"SR_resid",1.25070295794196,2,0,0,NA,NA,"fa_mar"
"445","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,20,0,0,NA,NA,"fa_mar"
"446","Scotch",2013,897,2011,"SR_resid",-2.09683103258795,5,0,0,NA,NA,"fa_mar"
"447","Scotch",2014,898,2012,"SR_resid",-0.836006917179086,2,0,0,NA,NA,"fa_mar"
"448","Scotch",2015,899,2013,"SR_resid",-2.13290651177583,8,0,0,NA,NA,"fa_mar"
"449","Scotch",2016,900,2014,"SR_resid",-0.513879926350833,12,2,0.166666666666667,3617.1809547495,602.86349245825,"fa_mar"
"450","Seymour",2009,958,2007,"SR_resid",-0.993664555476909,5,0,0,NA,NA,"fa_mar"
"451","Seymour",2010,959,2008,"SR_resid",-0.0984924261895054,1,0,0,NA,NA,"fa_mar"
"452","Seymour",2011,960,2009,"SR_resid",0.469168333433819,6,0,0,NA,NA,"fa_mar"
"453","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,24,0,0,NA,NA,"fa_mar"
"454","Seymour",2013,962,2011,"SR_resid",-1.60755231711188,37,0,0,NA,NA,"fa_mar"
"455","Seymour",2015,964,2013,"SR_resid",-2.77343945717353,42,1,0.0238095238095238,0.065485257,0.00155917278571429,"fa_mar"
"456","Seymour",2016,965,2014,"SR_resid",-0.0275262787415462,3,0,0,NA,NA,"fa_mar"
"457","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,4,0,0,NA,NA,"fa_mar"
"458","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,1,0,0,NA,NA,"fa_mar"
"459","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,32,0,0,NA,NA,"fa_mar"
"460","Stellako",2014,1028,2012,"SR_resid",-2.48491499670085,14,0,0,NA,NA,"fa_mar"
"461","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,12,0,0,NA,NA,"fa_mar"
"462","Weaver",2010,1073,2008,"SR_resid",1.41003200026509,1,0,0,NA,NA,"fa_mar"
"463","Weaver",2011,1074,2009,"SR_resid",0.212005447154897,3,0,0,NA,NA,"fa_mar"
"464","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,0,0,NA,NA,"fa_mar"
"465","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,4,0,0,NA,NA,"fa_mar"
"466","Birkenhead",2009,58,2007,"SR_resid",-0.298008117783879,4,0,0,NA,NA,"fl_psy"
"467","Birkenhead",2010,59,2008,"SR_resid",-0.100769117868461,2,0,0,NA,NA,"fl_psy"
"468","Birkenhead",2011,60,2009,"SR_resid",-0.650991216116703,5,0,0,NA,NA,"fl_psy"
"469","Birkenhead",2012,61,2010,"SR_resid",-2.19758782887751,1,0,0,NA,NA,"fl_psy"
"470","Birkenhead",2013,62,2011,"SR_resid",-1.26683925767625,23,1,0.0434782608695652,13.0754992,0.568499965217391,"fl_psy"
"471","Birkenhead",2014,63,2012,"SR_resid",-0.276079279263662,4,0,0,NA,NA,"fl_psy"
"472","Birkenhead",2015,64,2013,"SR_resid",-1.81034600909588,17,0,0,NA,NA,"fl_psy"
"473","Bowron",2013,127,2011,"SR_resid",-1.27851295637267,7,0,0,NA,NA,"fl_psy"
"474","Bowron",2014,128,2012,"SR_resid",-0.448958264229366,1,0,0,NA,NA,"fl_psy"
"475","Chilko",2010,189,2008,"SR_resid",-0.434265073932136,15,0,0,NA,NA,"fl_psy"
"476","Chilko",2011,190,2009,"SR_resid",0.38529783723828,62,0,0,NA,NA,"fl_psy"
"477","Chilko",2012,191,2010,"SR_resid",1.51870929766449,22,0,0,NA,NA,"fl_psy"
"478","Chilko",2013,192,2011,"SR_resid",0.19771074921524,510,10,0.0196078431372549,7.7269677544,0.151509171654902,"fl_psy"
"479","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,51,0,0,NA,NA,"fl_psy"
"480","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,72,0,0,NA,NA,"fl_psy"
"481","Chilko",2016,195,2014,"SR_resid",0.118387368990521,20,2,0.1,11.247007233,1.1247007233,"fl_psy"
"482","E.Stuart",2009,253,2007,"SR_resid",-0.36854159987182,1,0,0,NA,NA,"fl_psy"
"483","E.Stuart",2010,254,2008,"SR_resid",0.797398517862314,3,0,0,NA,NA,"fl_psy"
"484","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,22,0,0,NA,NA,"fl_psy"
"485","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,1,0,0,NA,NA,"fl_psy"
"486","E.Stuart",2013,257,2011,"SR_resid",0.48067594986311,1,0,0,NA,NA,"fl_psy"
"487","E.Stuart",2014,258,2012,"SR_resid",-1.10594629027971,8,0,0,NA,NA,"fl_psy"
"488","E.Stuart",2015,259,2013,"SR_resid",-2.77552980656922,18,0,0,NA,NA,"fl_psy"
"489","E.Stuart",2016,260,2014,"SR_resid",-0.391618684657425,1,0,0,NA,NA,"fl_psy"
"490","Gates",2009,351,2007,"SR_resid",2.46731940055161,1,0,0,NA,NA,"fl_psy"
"491","Gates",2010,352,2008,"SR_resid",0.906764601998679,1,0,0,NA,NA,"fl_psy"
"492","Gates",2011,353,2009,"SR_resid",0.450906844399479,4,0,0,NA,NA,"fl_psy"
"493","Gates",2013,355,2011,"SR_resid",-0.231147951215527,15,1,0.0666666666666667,1.748979475,0.116598631666667,"fl_psy"
"494","Gates",2014,356,2012,"SR_resid",-0.109153978191419,8,0,0,NA,NA,"fl_psy"
"495","Gates",2015,357,2013,"SR_resid",0.382737877444286,5,0,0,NA,NA,"fl_psy"
"496","Harrison",2009,416,2007,"SR_resid",1.30259479491901,1,0,0,NA,NA,"fl_psy"
"497","Harrison",2010,417,2008,"SR_resid",1.18199741656538,44,1,0.0227272727272727,26.11542978,0.593532495,"fl_psy"
