"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent"
"147","L.Shuswap",2011,503,2009,"SR_resid",0.448302125016622,49,0,0,NA,NA,"cr_sal"
"148","L.Shuswap",2012,504,2010,"SR_resid",0.108197691820453,160,0,0,NA,NA,"cr_sal"
"149","L.Shuswap",2013,505,2011,"SR_resid",-0.811714498284742,25,0,0,NA,NA,"cr_sal"
"150","L.Shuswap",2015,506,2013,"SR_resid",-3.45830598331656,13,0,0,NA,NA,"cr_sal"
"151","L.Stuart",2011,568,2009,"SR_resid",-0.394769844970264,6,0,0,NA,NA,"cr_sal"
"152","L.Stuart",2012,569,2010,"SR_resid",-0.199936265367153,1,0,0,NA,NA,"cr_sal"
"153","L.Stuart",2015,572,2013,"SR_resid",-0.761753767816265,27,0,0,NA,NA,"cr_sal"
"154","Nadina",2008,631,2006,"SR_resid",0.227324805793202,1,0,0,NA,NA,"cr_sal"
"155","Pitt",2012,701,2010,"SR_resid",1.35144306627051,1,0,0,NA,NA,"cr_sal"
"156","Pitt",2013,702,2011,"SR_resid",0.337070237661549,30,0,0,NA,NA,"cr_sal"
"157","Portage",2012,763,2010,"SR_resid",0.626087035458184,5,0,0,NA,NA,"cr_sal"
"158","Portage",2013,764,2011,"SR_resid",-3.27898030479984,30,0,0,NA,NA,"cr_sal"
"159","Quesnel",2008,825,2006,"SR_resid",-0.238344322356356,1,0,0,NA,NA,"cr_sal"
"160","Quesnel",2012,829,2010,"SR_resid",0.484517354735783,25,1,0.04,1070.339252,42.81357008,"cr_sal"
"161","Quesnel",2013,830,2011,"SR_resid",-1.39262255354055,95,0,0,NA,NA,"cr_sal"
"162","Quesnel",2015,832,2013,"SR_resid",-1.85333717197638,44,0,0,NA,NA,"cr_sal"
"163","Raft",2012,895,2010,"SR_resid",0.774435494971088,1,0,0,NA,NA,"cr_sal"
"164","Raft",2013,896,2011,"SR_resid",-0.28566703507784,16,0,0,NA,NA,"cr_sal"
"165","Raft",2015,898,2013,"SR_resid",-2.05307053028246,29,0,0,NA,NA,"cr_sal"
"166","Scotch",2008,944,2006,"SR_resid",0.761930627659575,4,0,0,NA,NA,"cr_sal"
"167","Scotch",2012,948,2010,"SR_resid",-0.184812769980438,22,0,0,NA,NA,"cr_sal"
"168","Seymour",2008,1010,2006,"SR_resid",1.25449117163088,1,0,0,NA,NA,"cr_sal"
"169","Seymour",2011,1013,2009,"SR_resid",0.635824322642658,13,0,0,NA,NA,"cr_sal"
"170","Seymour",2012,1014,2010,"SR_resid",-0.131677701804647,19,0,0,NA,NA,"cr_sal"
"171","Stellako",2011,1079,2009,"SR_resid",0.25601804142908,2,0,0,NA,NA,"cr_sal"
"172","Stellako",2012,1080,2010,"SR_resid",1.11408263481721,6,0,0,NA,NA,"cr_sal"
"173","Stellako",2013,1081,2011,"SR_resid",-1.30105651976968,47,0,0,NA,NA,"cr_sal"
