"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent"
"161","L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,19,18,0.947368421052632,60884.6646318998,0,"c_b_cys"
"162","L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,176,174,0.988636363636364,39874.8543750324,0,"c_b_cys"
"163","L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,29,29,1,52993.5214479052,0,"c_b_cys"
"164","L.Shuswap",2014,1615,2012,"SR_cov_resid",2.2653537695474,1,1,NA,257748.6251,NA,"c_b_cys"
"165","L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,93,74,0.795698924731183,42478.272505553,0,"c_b_cys"
"166","L.Shuswap",2016,1617,2014,"SR_cov_resid",0.224064079160927,76,75,0.986842105263158,91246.2623117133,NA,"c_b_cys"
"167","L.Stuart",2008,1676,2006,"SR_cov_resid",0.386085291306608,2,2,NA,150068.5756216,0,"c_b_cys"
"168","L.Stuart",2010,1678,2008,"SR_cov_resid",-0.572720183049757,1,1,NA,2217.943087,0,"c_b_cys"
"169","L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,16,13,0.8125,13523.0511369264,NA,"c_b_cys"
"170","L.Stuart",2014,1682,2012,"SR_cov_resid",-1.56497510989026,7,4,0.571428571428571,1809.378969479,NA,"c_b_cys"
"171","L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,10,8,0.8,4987.7871390675,0,"c_b_cys"
"172","L.Stuart",2016,1684,2014,"SR_cov_resid",1.13726388510207,3,3,NA,116.365499303333,NA,"c_b_cys"
"173","Nadina",2010,1722,2008,"SR_cov_resid",0.402471570354663,2,2,NA,22358.4323906,0,"c_b_cys"
"174","Nadina",2011,1723,2009,"SR_cov_resid",0.162180832056564,4,2,0.5,1015.3998324065,NA,"c_b_cys"
"175","Nadina",2012,1724,2010,"SR_cov_resid",0.901889219449451,0,0,NA,NA,NA,"c_b_cys"
"176","Nadina",2014,1726,2012,"SR_cov_resid",-0.822405912433752,24,17,0.708333333333333,2353.32157484806,NA,"c_b_cys"
"177","Nadina",2015,1727,2013,"SR_cov_resid",-1.33055173064916,7,7,1,2960.57124023757,0,"c_b_cys"
"178","Nadina",2018,1730,2016,"SR_cov_resid",-1.83461276026677,3,3,NA,42.656848689,NA,"c_b_cys"
"179","Pitt",2010,1789,2008,"SR_cov_resid",1.2312133666301,6,2,0.333333333333333,1547.169802345,0,"c_b_cys"
"180","Pitt",2011,1790,2009,"SR_cov_resid",0.523474686406447,1,0,NA,NA,NA,"c_b_cys"
"181","Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,1,NA,105.3969746,0,"c_b_cys"
"182","Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,45,34,0.755555555555556,7440.19075789729,0,"c_b_cys"
"183","Pitt",2014,1793,2012,"SR_cov_resid",0.156150326932456,13,8,0.615384615384615,40288.2665122806,NA,"c_b_cys"
"184","Pitt",2015,1794,2013,"SR_cov_resid",-0.564502240957588,32,22,0.6875,27148.2178364419,0,"c_b_cys"
"185","Pitt",2018,1797,2016,"SR_cov_resid",-1.23443895376018,1,1,NA,5.732717692,NA,"c_b_cys"
"186","Portage",2009,1851,2007,"SR_cov_resid",-0.0361056006717497,1,1,NA,5.208606113,NA,"c_b_cys"
"187","Portage",2015,1857,2013,"SR_cov_resid",-1.49379439011737,1,1,NA,1883.38788,NA,"c_b_cys"
"188","Quesnel",2009,1918,2007,"SR_cov_resid",-0.481927215422825,3,2,NA,115.0467497,0,"c_b_cys"
"189","Quesnel",2010,1919,2008,"SR_cov_resid",-0.297595020902003,8,5,0.625,2865.27291207,0,"c_b_cys"
"190","Quesnel",2011,1920,2009,"SR_cov_resid",-0.394221253181931,20,14,0.7,8827.17849221236,0,"c_b_cys"
"191","Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,13,13,1,52753.4351084945,0,"c_b_cys"
"192","Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,38,36,0.947368421052632,8766.1295722978,0,"c_b_cys"
"193","Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,158,148,0.936708860759494,21799.2434842631,0,"c_b_cys"
"194","Quesnel",2016,1925,2014,"SR_cov_resid",0.626351354981836,32,32,1,45056.6993443281,NA,"c_b_cys"
"195","Raft",2010,1986,2008,"SR_cov_resid",-0.100224057332195,5,2,0.4,184.36511383,0,"c_b_cys"
"196","Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,1,NA,8738.971277,0,"c_b_cys"
"197","Raft",2014,1990,2012,"SR_cov_resid",0.714692175086223,1,0,NA,NA,NA,"c_b_cys"
"198","Raft",2018,1994,2016,"SR_cov_resid",-2.08159335955633,1,1,NA,964957.558,NA,"c_b_cys"
"199","Scotch",2009,2036,2007,"SR_cov_resid",0.785321377902454,8,8,1,303000.6044825,0,"c_b_cys"
"200","Scotch",2010,2037,2008,"SR_cov_resid",1.61043276147469,2,2,NA,14635.114926,NA,"c_b_cys"
"201","Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,20,20,1,14384.2356077919,0,"c_b_cys"
"202","Scotch",2013,2040,2011,"SR_cov_resid",-1.64655838443334,5,5,1,15534.003745108,0,"c_b_cys"
