"","stock_name","brood_year","survival_index","value"
"2792","L.Stuart",2007,"lnRS",-0.753399173953928
"2793","L.Stuart",2008,"lnRS",-0.760165306650613
"2794","L.Stuart",2009,"lnRS",-0.411965897024293
"2795","L.Stuart",2010,"lnRS",-0.329529281642495
"2796","L.Stuart",2011,"lnRS",-0.578329018508257
"2797","L.Stuart",2012,"lnRS",-1.59561301565294
"2798","L.Stuart",2013,"lnRS",-0.769283786575566
"2799","L.Stuart",2014,"lnRS",0.182423667481968
"2800","L.Stuart",2015,"lnRS",-0.771488530190787
"2801","L.Stuart",2016,"lnRS",-0.154958198684384
"2835","Nadina",2006,"lnRS",0.812250727243561
"2836","Nadina",2007,"lnRS",0.571166817099782
"2837","Nadina",2008,"lnRS",0.317316691237705
"2838","Nadina",2009,"lnRS",-0.212794879685281
"2839","Nadina",2010,"lnRS",0.966794162734032
"2840","Nadina",2011,"lnRS",0.199394310166969
"2841","Nadina",2012,"lnRS",-0.897454852565177
"2842","Nadina",2013,"lnRS",-1.5546866996874
"2843","Nadina",2014,"lnRS",0.84311096969636
"2844","Nadina",2015,"lnRS",-2.90183840853897
"2845","Nadina",2016,"lnRS",-1.57660565444904
"2902","Pitt",2006,"lnRS",-0.340124182647425
"2903","Pitt",2007,"lnRS",-0.102232137037165
"2904","Pitt",2008,"lnRS",0.942327107958906
"2905","Pitt",2009,"lnRS",-0.306139532873017
"2906","Pitt",2010,"lnRS",0.244083592171815
"2907","Pitt",2011,"lnRS",-0.265040750082631
"2908","Pitt",2012,"lnRS",-1.09555505415876
"2909","Pitt",2013,"lnRS",-1.51088810414111
"2910","Pitt",2014,"lnRS",-2.06694656747383
"2911","Pitt",2015,"lnRS",-2.63259203444528
"2912","Pitt",2016,"lnRS",-1.48427625345716
"2965","Portage",2006,"lnRS",0.248789728849929
"2966","Portage",2007,"lnRS",-0.778456854316971
"2967","Portage",2008,"lnRS",-0.265302303043065
"2968","Portage",2009,"lnRS",0.231156574016861
"2969","Portage",2010,"lnRS",-1.00036283222961
"2970","Portage",2011,"lnRS",-2.82852506291626
"2971","Portage",2012,"lnRS",0.294059058254208
"2972","Portage",2013,"lnRS",-1.90322489475393
"2973","Portage",2014,"lnRS",-0.245740969498759
"2974","Portage",2015,"lnRS",-2.1134890185924
"2975","Portage",2016,"lnRS",-1.64178438927993
"3032","Quesnel",2006,"lnRS",-0.131290901319261
"3033","Quesnel",2007,"lnRS",-1.05624183532541
"3034","Quesnel",2008,"lnRS",-0.792203430086809
"3035","Quesnel",2009,"lnRS",-0.668755599030619
"3036","Quesnel",2010,"lnRS",0.574896961651404
"3037","Quesnel",2011,"lnRS",-1.16471916581758
"3038","Quesnel",2012,"lnRS",0.913690971827228
"3039","Quesnel",2013,"lnRS",-1.31137868846242
"3040","Quesnel",2014,"lnRS",-0.406342376719693
"3041","Quesnel",2015,"lnRS",-2.9389573866213
"3042","Quesnel",2016,"lnRS",-0.741422714810038
"3099","Raft",2006,"lnRS",-0.273547759764775
"3100","Raft",2007,"lnRS",-1.47096944387083
"3101","Raft",2008,"lnRS",-0.243704045824676
"3102","Raft",2009,"lnRS",-0.146140388682732
"3103","Raft",2010,"lnRS",0.879619246681933
"3104","Raft",2011,"lnRS",-0.236590734872118
"3105","Raft",2012,"lnRS",0.526303300474932
"3106","Raft",2013,"lnRS",-2.20110878072825
"3107","Raft",2014,"lnRS",-1.55072583546551
"3108","Raft",2015,"lnRS",-3.98977341943243
"3109","Raft",2016,"lnRS",-1.78842381252523
"3150","Scotch",2006,"lnRS",0.501884305319675
"3151","Scotch",2007,"lnRS",0.257881858084753
"3152","Scotch",2008,"lnRS",1.29832333667748
"3153","Scotch",2009,"lnRS",0.681392546705407
"3154","Scotch",2010,"lnRS",-1.30238077345345
"3155","Scotch",2011,"lnRS",-1.89243130058595
"3156","Scotch",2012,"lnRS",-0.655572404696062
"3157","Scotch",2013,"lnRS",-1.91841969972025
"3158","Scotch",2014,"lnRS",-0.628913273917748
"3159","Scotch",2015,"lnRS",-2.17739646300477
"3160","Scotch",2016,"lnRS",-1.01469779536177
"3217","Seymour",2006,"lnRS",0.961320527648286
"3218","Seymour",2007,"lnRS",-0.796363106166963
"3219","Seymour",2008,"lnRS",0.072229411296377
"3220","Seymour",2009,"lnRS",0.575971799354768
"3221","Seymour",2010,"lnRS",-1.93878194923801
"3222","Seymour",2011,"lnRS",-1.33225138593128
"3223","Seymour",2012,"lnRS",-0.793926959342776
"3224","Seymour",2013,"lnRS",-2.50974859009915
"3225","Seymour",2014,"lnRS",-0.190781321860533
"3226","Seymour",2015,"lnRS",-2.0443097871017
"3227","Seymour",2016,"lnRS",-0.174396603561147
"3284","Stellako",2006,"lnRS",-0.180263292644683
"3285","Stellako",2007,"lnRS",-0.0119210988269007
"3286","Stellako",2008,"lnRS",-0.637097472111679
"3287","Stellako",2009,"lnRS",0.570724300848031
"3288","Stellako",2010,"lnRS",0.724604593208108
"3289","Stellako",2011,"lnRS",-1.18632893260972
"3290","Stellako",2012,"lnRS",-1.92392785663211
"3291","Stellako",2013,"lnRS",-0.94413337253799
"3292","Stellako",2014,"lnRS",-1.49140396223018
"3293","Stellako",2015,"lnRS",-2.31388625502813
"3294","Stellako",2016,"lnRS",-1.78794714199738
"3335","Weaver",2006,"lnRS",0.336479680608221
"3336","Weaver",2007,"lnRS",0.448351582991848
"3337","Weaver",2008,"lnRS",1.63748637156544
"3338","Weaver",2009,"lnRS",0.323582595189834
"3339","Weaver",2010,"lnRS",-0.643046698525213
"3340","Weaver",2011,"lnRS",-4.69429076013371
"3341","Weaver",2012,"lnRS",-0.755658145414483
"3342","Weaver",2013,"lnRS",-0.500764186056547
"3343","Weaver",2014,"lnRS",-1.28218164386264
"3344","Weaver",2015,"lnRS",-1.03515616847713
"3345","Weaver",2016,"lnRS",0.715594433168049
