"","2.5","25","50","75","97.5","agent"
"b.load_std.Stock.Gates.","-0.596536058626709","-0.129355261733954","0.00475052605324901","0.120004643378095","0.429819797961546","pa_ther"
"b.load_std.Stock.Harrison.","-0.321809356102619","-0.0737421020280813","0.00661758757645443","0.0786834204733629","0.325477441504627","pa_ther"
"b.load_std.Stock.L.Shuswap.","-0.373709368432092","-0.0847726363145696","0.0116607986509174","0.0938507273208602","0.315951220100532","pa_ther"
"b.load_std.Stock.L.Stuart.","-0.319729494317639","-0.0693204395581941","0.00618838846676495","0.0704080428699184","0.331306662740386","pa_ther"
"b.load_std.Stock.Nadina.","-0.360377384008585","-0.0953320908815215","-0.0133158985028728","0.0547880204489081","0.288685541049047","pa_ther"
"b.load_std.Stock.Pitt.","-0.438862261663788","-0.0982944194428901","0.010658215808262","0.0859931426714634","0.327863062114297","pa_ther"
"b.load_std.Stock.Portage.","-0.497957140304765","-0.127596134299881","-0.0314193692696678","0.0432413303865976","0.290497696671745","pa_ther"
"b.load_std.Stock.Quesnel.","-0.089877697269422","-0.0310287932809918","-0.000342439233261202","0.0288635094563873","0.0915409134655282","pa_ther"
"b.load_std.Stock.Raft.","-0.390870729597415","-0.0894821197588737","-0.0013372684364444","0.0693174078272416","0.318436515057254","pa_ther"
"b.load_std.Stock.Scotch.","-0.449378434547965","-0.113799969903623","-0.0179376355212426","0.0474187345373782","0.255099180553213","pa_ther"
"b.load_std.Stock.Seymour.","-0.282388188899371","-0.126523289039927","-0.0600793551751276","-0.00410762932351569","0.096588872903837","pa_ther"
"b.load_std.Stock.Stellako.","-0.254958011086533","-0.0754966043135779","-0.00698784189516088","0.0551696377076887","0.207718973234737","pa_ther"
"b.load_std.Stock.Weaver.","-0.0516558101584314","0.0168925707689639","0.0497846430837172","0.0833043746296457","0.151713571277954","pa_ther"
