"","2.5","25","50","75","97.5","agent"
"b.prev_std.Stock.Nadina.","-0.4491409573501","-0.203544265228632","-0.0884121241045372","0.0130856535995635","0.281149489129756","fl_psy"
"b.prev_std.Stock.Pitt.","-0.618883350103865","-0.229007545722533","-0.0961291220568483","0.0261189059037189","0.350574884370944","fl_psy"
"b.prev_std.Stock.Quesnel.","-0.563864424327093","-0.243220472983623","-0.117431466366586","-0.00386321444308736","0.256862542697767","fl_psy"
"b.prev_std.Stock.Raft.","-0.510549003174021","-0.210954719755442","-0.0775591615705219","0.0526053540352258","0.454867687968617","fl_psy"
"b.prev_std.Stock.Scotch.","-0.499191691880615","-0.201042223391097","-0.0815710574730823","0.0439953916088817","0.463976287607723","fl_psy"
"b.prev_std.Stock.Seymour.","-0.477265651574722","-0.203975659595941","-0.0787630034009464","0.0388404473641365","0.446688682880336","fl_psy"
"b.prev_std.Stock.Stellako.","-0.508654256762873","-0.202636409407101","-0.0752497403412093","0.0421885837004358","0.462839506820567","fl_psy"
"b.prev_std.Stock.Weaver.","-0.537720371363257","-0.211340222332069","-0.0934254755185836","0.0271067546536536","0.409655130434724","fl_psy"
"prev_std","-0.28099806369729","-0.0809144744746912","0.0199131991189781","0.110714525681568","0.311712419211166","ic_hof"
"b.prev_std.Stock.Birkenhead.","-0.200996655344189","-0.0183456849463263","0.0758980887132045","0.173316411057838","0.38839264664962","ic_hof"
"b.prev_std.Stock.Bowron.","-0.447426252061836","-0.110901639898266","0.0169674923801058","0.137854673514983","0.427753745429696","ic_hof"
"b.prev_std.Stock.Chilko.","-0.309157100827717","-0.0791132304916682","0.0285428153497112","0.134301518586102","0.354621325752778","ic_hof"
"b.prev_std.Stock.E.Stuart.","-0.345607732680858","-0.0720540334605201","0.0438281532085789","0.165516789796475","0.537501181648885","ic_hof"
"b.prev_std.Stock.Gates.","-0.410130855629042","-0.112652868407628","0.00881919317658711","0.129457796331438","0.423052474132699","ic_hof"
"b.prev_std.Stock.Harrison.","-0.420665744193239","-0.10786962008651","0.0119546722524298","0.120734461335824","0.420560624339932","ic_hof"
"b.prev_std.Stock.L.Shuswap.","-0.548957957796932","-0.17951198879104","-0.0426423634792778","0.0684741603266436","0.270719602015046","ic_hof"
"b.prev_std.Stock.L.Stuart.","-0.518719490693169","-0.121113057372849","0.011608051349359","0.122085840442266","0.397338754133225","ic_hof"
"b.prev_std.Stock.Nadina.","-0.471729608993135","-0.101314756355082","0.0191775354235622","0.143597326127101","0.481085275745936","ic_hof"
"b.prev_std.Stock.Pitt.","-0.501584194740101","-0.108746317911136","0.017001463510752","0.131257824357755","0.461770927027598","ic_hof"
"b.prev_std.Stock.Quesnel.","-0.425755252989206","-0.0861128536553769","0.0370486441949458","0.152623999573585","0.533846126581584","ic_hof"
"b.prev_std.Stock.Raft.","-0.587678075310451","-0.117140885082377","0.0090990179622701","0.121015073545134","0.376444787166277","ic_hof"
"b.prev_std.Stock.Scotch.","-0.34949053731327","-0.0699673739128443","0.0527215157626688","0.170223937645347","0.642582236037736","ic_hof"
"b.prev_std.Stock.Seymour.","-0.400831362624041","-0.0991431627087238","0.0234599464026376","0.138962694084239","0.456923816651535","ic_hof"
"b.prev_std.Stock.Stellako.","-0.625215433632084","-0.143273852783173","-0.00272441205217622","0.114813910257353","0.371965955965049","ic_hof"
"b.prev_std.Stock.Weaver.","-0.557479661815666","-0.111706740467277","0.0114515459305429","0.130241188142194","0.431492460221238","ic_hof"
"prev_std","-0.38806010033061","-0.204860360921592","-0.112238529822412","-0.0207067953111688","0.16678378503037","ic_mul"
"b.prev_std.Stock.Birkenhead.","-0.533127139444028","-0.242524996365256","-0.125236805249162","-0.00829101153741122","0.240723289471798","ic_mul"
