"","Stock_Analysis","Year","N","posdet","prev","mean_load","prevload","agent"
"5837","Birkenhead",2013,23,8,0.347826086956522,3.087458660625,1.07389866456522,"ven"
"5838","Birkenhead",2014,4,2,0.5,0.203810122,0.101905061,"ven"
"5839","Birkenhead",2015,17,2,0.117647058823529,0.9755092605,0.114765795352941,"ven"
"5840","Birkenhead",2018,4,0,0,NA,NA,"ven"
"5841","Bowron",2013,7,2,0.285714285714286,4.080662755,1.16590364428571,"ven"
"5842","Bowron",2014,1,0,0,NA,NA,"ven"
"5843","Central Coast",2009,1,0,0,NA,NA,"ven"
"5844","Central Coast",2010,3,0,0,NA,NA,"ven"
"5845","Central Coast",2011,2,1,0.5,5.139370584,2.569685292,"ven"
"5846","Central Coast",2012,4,0,0,NA,NA,"ven"
"5847","Central Coast",2013,9,0,0,NA,NA,"ven"
"5848","Central Coast",2014,2,0,0,NA,NA,"ven"
"5849","Central Coast",2018,2,0,0,NA,NA,"ven"
"5850","Chilko",2008,7,2,0.285714285714286,0.9282420495,0.265212014142857,"ven"
"5851","Chilko",2009,26,1,0.0384615384615385,0.217120978,0.00835080684615385,"ven"
"5852","Chilko",2010,62,2,0.032258064516129,1.835965565,0.0592246956451613,"ven"
"5853","Chilko",2011,74,5,0.0675675675675676,2.2166510232,0.149773717783784,"ven"
"5854","Chilko",2012,31,1,0.032258064516129,6.487832847,0.209284930548387,"ven"
"5855","Chilko",2013,514,197,0.383268482490272,8.99842380383249,3.44881223609922,"ven"
"5856","Chilko",2014,51,7,0.137254901960784,0.870031812142857,0.119416131078431,"ven"
"5857","Chilko",2015,72,5,0.0694444444444444,0.9198755494,0.0638802464861111,"ven"
"5858","Chilko",2016,20,0,0,NA,NA,"ven"
"5859","Chilko",2017,12,0,0,NA,NA,"ven"
"5860","Chilko",2018,12,0,0,NA,NA,"ven"
"5861","Chilliwack",2010,13,3,0.230769230769231,134.869983584333,31.1238423656154,"ven"
"5862","Chilliwack",2013,9,3,0.333333333333333,2.28590297266667,0.761967657555555,"ven"
"5863","Chilliwack",2014,25,5,0.2,5.621293881,1.1242587762,"ven"
"5864","Chilliwack",2016,1,0,0,NA,NA,"ven"
"5865","Chilliwack",2018,8,0,0,NA,NA,"ven"
"5866","Cultus",2011,1,0,0,NA,NA,"ven"
"5867","Cultus",2012,1,0,0,NA,NA,"ven"
"5868","Cultus",2013,2,2,1,1.990841396,1.990841396,"ven"
"5869","Cultus",2014,2,1,0.5,0.548881754,0.274440877,"ven"
"5870","Cultus",2018,1,0,0,NA,NA,"ven"
"5871","Early Stuart",2009,2,0,0,NA,NA,"ven"
"5872","Early Stuart",2010,4,1,0.25,1.164636226,0.2911590565,"ven"
"5873","Early Stuart",2011,25,3,0.12,2.25912345466667,0.27109481456,"ven"
"5874","Early Stuart",2012,1,0,0,NA,NA,"ven"
"5875","Early Stuart",2013,1,0,0,NA,NA,"ven"
"5876","Early Stuart",2014,8,4,0.5,5.9698402645,2.98492013225,"ven"
"5877","Early Stuart",2015,18,0,0,NA,NA,"ven"
"5878","Early Stuart",2016,1,0,0,NA,NA,"ven"
"5879","Early Stuart",2017,1,0,0,NA,NA,"ven"
"5880","Early Stuart",2018,2,0,0,NA,NA,"ven"
"5881","Gates",2009,1,0,0,NA,NA,"ven"
"5882","Gates",2010,1,0,0,NA,NA,"ven"
"5883","Gates",2011,4,1,0.25,2.937039566,0.7342598915,"ven"
"5884","Gates",2012,1,0,0,NA,NA,"ven"
"5885","Gates",2013,15,2,0.133333333333333,21.0703783255,2.80938377673333,"ven"
"5886","Gates",2014,8,1,0.125,0.015883824,0.001985478,"ven"
"5887","Gates",2015,5,0,0,NA,NA,"ven"
"5888","Harrison-Lillooet",2013,2,0,0,NA,NA,"ven"
"5889","Harrison-Lillooet",2014,1,1,1,0.412064537,0.412064537,"ven"
"5890","Harrison-Widgeon",2009,1,0,0,NA,NA,"ven"
"5891","Harrison-Widgeon",2010,56,0,0,NA,NA,"ven"
"5892","Harrison-Widgeon",2011,8,0,0,NA,NA,"ven"
"5893","Harrison-Widgeon",2013,4,1,0.25,0.065265765,0.01631644125,"ven"
"5894","Harrison-Widgeon",2014,1,0,0,NA,NA,"ven"
"5895","Harrison-Widgeon",2015,5,0,0,NA,NA,"ven"
"5896","Late Shuswap",2008,16,0,0,NA,NA,"ven"
"5897","Late Shuswap",2009,15,1,0.0666666666666667,0.692860793,0.0461907195333333,"ven"
"5898","Late Shuswap",2010,6,1,0.166666666666667,1.270490624,0.211748437333333,"ven"
"5899","Late Shuswap",2011,19,0,0,NA,NA,"ven"
"5900","Late Shuswap",2012,214,32,0.149532710280374,2.0406106646875,0.305138043317757,"ven"
"5901","Late Shuswap",2013,29,14,0.482758620689655,15.4393093819286,7.45345970162069,"ven"
"5902","Late Shuswap",2014,1,0,0,NA,NA,"ven"
"5903","Late Shuswap",2015,93,6,0.0645161290322581,4.22009827466667,0.272264404817204,"ven"
"5904","Late Shuswap",2016,76,0,0,NA,NA,"ven"
"5905","Late Stuart",2008,2,0,0,NA,NA,"ven"
"5906","Late Stuart",2010,1,1,1,1.781503003,1.781503003,"ven"
"5907","Late Stuart",2011,16,0,0,NA,NA,"ven"
"5908","Late Stuart",2014,7,1,0.142857142857143,1.15341602,0.164773717142857,"ven"
"5909","Late Stuart",2015,10,0,0,NA,NA,"ven"
"5910","Late Stuart",2016,3,0,0,NA,NA,"ven"
"5911","Nadina",2010,2,0,0,NA,NA,"ven"
"5912","Nadina",2011,4,0,0,NA,NA,"ven"
"5913","Nadina",2012,3,0,0,NA,NA,"ven"
"5914","Nadina",2014,24,9,0.375,4.28746637655556,1.60779989120833,"ven"
"5915","Nadina",2015,10,7,0.7,9.26302636142857,6.484118453,"ven"
"5916","Nadina",2018,3,0,0,NA,NA,"ven"
"5917","Nahatlatch",2010,2,2,1,3.735277104,3.735277104,"ven"
"5918","Nahatlatch",2011,1,0,0,NA,NA,"ven"
"5919","Nahatlatch",2013,5,1,0.2,0.954140757,0.1908281514,"ven"
"5920","Nahatlatch",2015,6,0,0,NA,NA,"ven"
"5921","North Thompson",2008,1,0,0,NA,NA,"ven"
"5922","North Thompson",2009,1,0,0,NA,NA,"ven"
"5923","North Thompson",2010,1,0,0,NA,NA,"ven"
"5924","North Thompson",2011,5,0,0,NA,NA,"ven"
"5925","North Thompson",2012,1,0,0,NA,NA,"ven"
"5926","North Thompson",2013,33,11,0.333333333333333,2.05977505809091,0.686591686030303,"ven"
"5927","North Thompson",2014,5,1,0.2,3.988043053,0.7976086106,"ven"
"5928","North Thompson",2015,11,0,0,NA,NA,"ven"
"5929","Pitt",2010,6,1,0.166666666666667,1.44971641,0.241619401666667,"ven"
"5930","Pitt",2011,1,0,0,NA,NA,"ven"
"5931","Pitt",2012,1,0,0,NA,NA,"ven"
"5932","Pitt",2013,45,12,0.266666666666667,2.88063344216667,0.768168917911111,"ven"
"5933","Pitt",2014,13,3,0.230769230769231,2.469080965,0.569787915,"ven"
"5934","Pitt",2015,32,3,0.09375,2.001006321,0.18759434259375,"ven"
"5935","Pitt",2018,1,0,0,NA,NA,"ven"
"5936","Portage",2009,1,0,0,NA,NA,"ven"
"5937","Portage",2015,1,0,0,NA,NA,"ven"
"5938","Quesnel",2009,3,0,0,NA,NA,"ven"
"5939","Quesnel",2010,8,0,0,NA,NA,"ven"
"5940","Quesnel",2011,19,3,0.157894736842105,2.72405257133333,0.430113563894737,"ven"
"5941","Quesnel",2012,18,1,0.0555555555555556,4.497201185,0.249844510277778,"ven"
"5942","Quesnel",2013,38,23,0.605263157894737,6.32238832734783,3.82670872444737,"ven"
"5943","Quesnel",2015,158,8,0.0506329113924051,1.25589077975,0.0635894065696203,"ven"
"5944","Quesnel",2016,32,0,0,NA,NA,"ven"
"5945","Raft",2010,5,0,0,NA,NA,"ven"
"5946","Raft",2012,1,0,0,NA,NA,"ven"
"5947","Raft",2014,1,1,1,2.245066304,2.245066304,"ven"
"5948","Raft",2018,1,0,0,NA,NA,"ven"
"5949","Scotch",2009,8,2,0.25,0.7839212405,0.195980310125,"ven"
"5950","Scotch",2010,2,0,0,NA,NA,"ven"
"5951","Scotch",2012,32,4,0.125,0.8132368045,0.1016546005625,"ven"
"5952","Scotch",2013,5,0,0,NA,NA,"ven"
"5953","Scotch",2014,2,0,0,NA,NA,"ven"
"5954","Scotch",2015,8,0,0,NA,NA,"ven"
"5955","Scotch",2016,12,0,0,NA,NA,"ven"
"5956","Seymour",2008,3,0,0,NA,NA,"ven"
"5957","Seymour",2009,5,0,0,NA,NA,"ven"
"5958","Seymour",2010,1,1,1,1.148900911,1.148900911,"ven"
"5959","Seymour",2011,7,0,0,NA,NA,"ven"
"5960","Seymour",2012,25,3,0.12,1.77343499333333,0.2128121992,"ven"
"5961","Seymour",2013,36,14,0.388888888888889,7.25237394057143,2.82036764355556,"ven"
"5962","Seymour",2015,42,1,0.0238095238095238,1.118154915,0.0266227360714286,"ven"
"5963","Seymour",2016,3,0,0,NA,NA,"ven"
"5964","Seymour",2017,2,0,0,NA,NA,"ven"
"5965","South Coast",2009,1,0,0,NA,NA,"ven"
"5966","South Coast",2011,2,0,0,NA,NA,"ven"
"5967","South Coast",2013,8,2,0.25,0.492821289,0.12320532225,"ven"
"5968","South Coast",2014,2,2,1,2.6656743645,2.6656743645,"ven"
"5969","South Coast",2018,2,0,0,NA,NA,"ven"
"5970","Stellako",2010,2,2,1,0.595168627,0.595168627,"ven"
"5971","Stellako",2011,6,0,0,NA,NA,"ven"
"5972","Stellako",2012,3,0,0,NA,NA,"ven"
"5973","Stellako",2013,32,12,0.375,9.58237606583333,3.5933910246875,"ven"
"5974","Stellako",2014,14,3,0.214285714285714,2.63042473966667,0.563662444214286,"ven"
"5975","Stellako",2015,12,3,0.25,0.642224889,0.16055622225,"ven"
"5976","Stellako",2018,2,0,0,NA,NA,"ven"
"5977","US",2009,3,1,0.333333333333333,2.3837138,0.794571266666667,"ven"
"5978","US",2010,12,1,0.0833333333333333,1.002373701,0.08353114175,"ven"
"5979","US",2011,8,1,0.125,1.702460318,0.21280753975,"ven"
"5980","US",2012,1,0,0,NA,NA,"ven"
"5981","US",2013,6,4,0.666666666666667,3.718219944,2.478813296,"ven"
"5982","US",2014,5,1,0.2,0.881989956,0.1763979912,"ven"
"5983","US",2015,2,0,0,NA,NA,"ven"
"5984","US",2018,6,0,0,NA,NA,"ven"
"5985","VI",2010,1,0,0,NA,NA,"ven"
"5986","VI",2011,1,0,0,NA,NA,"ven"
"5987","VI",2012,2,0,0,NA,NA,"ven"
"5988","VI",2013,19,3,0.157894736842105,0.194382479666667,0.0306919704736842,"ven"
"5989","VI",2014,13,0,0,NA,NA,"ven"
"5990","Weaver",2010,1,0,0,NA,NA,"ven"
"5991","Weaver",2011,3,0,0,NA,NA,"ven"
"5992","Weaver",2012,1,0,0,NA,NA,"ven"
"5993","Weaver",2015,4,0,0,NA,NA,"ven"
"5994","Weaver",2018,1,0,0,NA,NA,"ven"
"5995","Birkenhead",2009,4,4,5,5,5,"richness"
"5996","Birkenhead",2010,2,2,6.5,6.5,6.5,"richness"
"5997","Birkenhead",2011,6,5,4.2,4,3.5,"richness"
"5998","Birkenhead",2012,1,1,5,5,5,"richness"
"5999","Birkenhead",2013,23,23,5.69565217391304,6,5.69565217391304,"richness"
"6000","Birkenhead",2014,4,4,6,6,6,"richness"
"6001","Birkenhead",2015,17,17,5.23529411764706,5,5.23529411764706,"richness"
"6002","Birkenhead",2018,4,4,4,4.5,4,"richness"
"6003","Bowron",2013,7,7,6.14285714285714,6,6.14285714285714,"richness"
"6004","Bowron",2014,1,1,4,4,4,"richness"
"6005","Central Coast",2009,1,1,2,2,2,"richness"
"6006","Central Coast",2010,3,3,5,5,5,"richness"
"6007","Central Coast",2011,2,2,4,4,4,"richness"
"6008","Central Coast",2012,4,4,2.5,2.5,2.5,"richness"
"6009","Central Coast",2013,9,9,4.11111111111111,5,4.11111111111111,"richness"
"6010","Central Coast",2014,2,2,3.5,3.5,3.5,"richness"
"6011","Central Coast",2018,2,2,3,3,3,"richness"
"6012","Chilko",2008,7,7,7.14285714285714,8,7.14285714285714,"richness"
"6013","Chilko",2009,26,26,4.23076923076923,4,4.23076923076923,"richness"
"6014","Chilko",2010,62,60,3.61666666666667,3,3.5,"richness"
"6015","Chilko",2011,75,75,4.48,5,4.48,"richness"
"6016","Chilko",2012,31,31,4.83870967741935,5,4.83870967741935,"richness"
"6017","Chilko",2013,514,514,5.91439688715953,6,5.91439688715953,"richness"
"6018","Chilko",2014,51,50,5.32,5,5.2156862745098,"richness"
"6019","Chilko",2015,72,72,5.70833333333333,5,5.70833333333333,"richness"
"6020","Chilko",2016,20,20,6.4,6.5,6.4,"richness"
"6021","Chilko",2017,12,12,6.5,6.5,6.5,"richness"
"6022","Chilko",2018,12,12,5.58333333333333,6,5.58333333333333,"richness"
"6023","Chilliwack",2010,13,13,4.92307692307692,5,4.92307692307692,"richness"
"6024","Chilliwack",2013,9,9,4.88888888888889,5,4.88888888888889,"richness"
"6025","Chilliwack",2014,26,26,4.34615384615385,4,4.34615384615385,"richness"
"6026","Chilliwack",2016,1,1,7,7,7,"richness"
"6027","Chilliwack",2018,8,8,4.25,4,4.25,"richness"
"6028","Cultus",2011,1,1,7,7,7,"richness"
"6029","Cultus",2012,1,1,4,4,4,"richness"
"6030","Cultus",2013,2,2,8,8,8,"richness"
"6031","Cultus",2014,2,2,4.5,4.5,4.5,"richness"
"6032","Cultus",2018,1,1,6,6,6,"richness"
"6033","Early Stuart",2009,2,2,5,5,5,"richness"
"6034","Early Stuart",2010,4,4,6.25,6,6.25,"richness"
"6035","Early Stuart",2011,25,25,3.8,4,3.8,"richness"
"6036","Early Stuart",2012,1,1,4,4,4,"richness"
"6037","Early Stuart",2013,1,1,3,3,3,"richness"
"6038","Early Stuart",2014,8,8,5.25,5,5.25,"richness"
"6039","Early Stuart",2015,18,18,5,5,5,"richness"
"6040","Early Stuart",2016,1,1,6,6,6,"richness"
"6041","Early Stuart",2017,1,1,8,8,8,"richness"
"6042","Early Stuart",2018,2,1,5,5,2.5,"richness"
"6043","Gates",2009,1,1,1,1,1,"richness"
"6044","Gates",2010,1,1,5,5,5,"richness"
"6045","Gates",2011,4,4,3.75,3.5,3.75,"richness"
"6046","Gates",2012,1,1,3,3,3,"richness"
"6047","Gates",2013,17,16,5.5625,5.5,5.23529411764706,"richness"
"6048","Gates",2014,8,8,5.375,5.5,5.375,"richness"
"6049","Gates",2015,5,5,5.6,5,5.6,"richness"
"6050","Harrison-Lillooet",2013,2,2,6,6,6,"richness"
"6051","Harrison-Lillooet",2014,1,1,7,7,7,"richness"
"6052","Harrison-Widgeon",2009,1,1,3,3,3,"richness"
"6053","Harrison-Widgeon",2010,56,51,4.2156862745098,4,3.83928571428571,"richness"
"6054","Harrison-Widgeon",2011,8,7,4,4,3.5,"richness"
"6055","Harrison-Widgeon",2013,4,4,6,6,6,"richness"
"6056","Harrison-Widgeon",2014,1,1,6,6,6,"richness"
"6057","Harrison-Widgeon",2015,5,5,3.2,3,3.2,"richness"
"6058","Late Shuswap",2008,16,16,5.5625,5.5,5.5625,"richness"
"6059","Late Shuswap",2009,15,15,5.2,5,5.2,"richness"
"6060","Late Shuswap",2010,6,6,5.83333333333333,6,5.83333333333333,"richness"
"6061","Late Shuswap",2011,19,19,4.68421052631579,5,4.68421052631579,"richness"
"6062","Late Shuswap",2012,215,215,4.28372093023256,4,4.28372093023256,"richness"
"6063","Late Shuswap",2013,29,29,6.37931034482759,6,6.37931034482759,"richness"
"6064","Late Shuswap",2014,1,1,3,3,3,"richness"
"6065","Late Shuswap",2015,93,93,4.82795698924731,5,4.82795698924731,"richness"
"6066","Late Shuswap",2016,78,77,5.98701298701299,6,5.91025641025641,"richness"
"6067","Late Stuart",2008,2,2,7.5,7.5,7.5,"richness"
"6068","Late Stuart",2010,1,1,7,7,7,"richness"
"6069","Late Stuart",2011,17,17,3.82352941176471,4,3.82352941176471,"richness"
"6070","Late Stuart",2014,7,7,4.71428571428571,5,4.71428571428571,"richness"
"6071","Late Stuart",2015,10,10,4.6,5,4.6,"richness"
"6072","Late Stuart",2016,3,3,5.33333333333333,5,5.33333333333333,"richness"
"6073","Nadina",2010,2,2,7.5,7.5,7.5,"richness"
"6074","Nadina",2011,4,4,3.5,3.5,3.5,"richness"
"6075","Nadina",2012,3,3,2.66666666666667,3,2.66666666666667,"richness"
"6076","Nadina",2014,25,25,4.52,4,4.52,"richness"
"6077","Nadina",2015,10,10,6.5,7,6.5,"richness"
"6078","Nadina",2018,3,3,3,3,3,"richness"
"6079","Nahatlatch",2010,2,2,5.5,5.5,5.5,"richness"
"6080","Nahatlatch",2011,1,1,5,5,5,"richness"
"6081","Nahatlatch",2013,5,5,4.4,4,4.4,"richness"
"6082","Nahatlatch",2015,6,6,4,4,4,"richness"
"6083","North Thompson",2008,1,1,5,5,5,"richness"
"6084","North Thompson",2009,1,1,3,3,3,"richness"
"6085","North Thompson",2010,1,1,6,6,6,"richness"
"6086","North Thompson",2011,5,5,2.6,2,2.6,"richness"
"6087","North Thompson",2012,1,1,5,5,5,"richness"
"6088","North Thompson",2013,33,33,5.54545454545455,6,5.54545454545455,"richness"
"6089","North Thompson",2014,5,5,5.6,5,5.6,"richness"
"6090","North Thompson",2015,11,11,5.27272727272727,5,5.27272727272727,"richness"
"6091","Pitt",2010,6,6,4.83333333333333,5,4.83333333333333,"richness"
"6092","Pitt",2011,1,1,1,1,1,"richness"
"6093","Pitt",2012,1,1,4,4,4,"richness"
"6094","Pitt",2013,47,47,4.91489361702128,5,4.91489361702128,"richness"
"6095","Pitt",2014,14,14,4.42857142857143,4,4.42857142857143,"richness"
"6096","Pitt",2015,32,32,5.6875,6,5.6875,"richness"
"6097","Pitt",2018,1,1,4,4,4,"richness"
"6098","Portage",2009,1,1,5,5,5,"richness"
"6099","Portage",2015,1,1,3,3,3,"richness"
"6100","Quesnel",2009,3,2,6,6,4,"richness"
"6101","Quesnel",2010,8,8,5.125,5,5.125,"richness"
"6102","Quesnel",2011,20,20,3.9,4,3.9,"richness"
"6103","Quesnel",2012,18,18,5.11111111111111,5.5,5.11111111111111,"richness"
"6104","Quesnel",2013,38,38,5.76315789473684,6,5.76315789473684,"richness"
"6105","Quesnel",2015,158,158,5.73417721518987,5.5,5.73417721518987,"richness"
"6106","Quesnel",2016,32,32,6.40625,6,6.40625,"richness"
"6107","Raft",2010,5,3,4.66666666666667,5,2.8,"richness"
"6108","Raft",2012,1,1,4,4,4,"richness"
"6109","Raft",2014,1,1,2,2,2,"richness"
"6110","Raft",2018,1,1,6,6,6,"richness"
"6111","Scotch",2009,8,8,5.875,5.5,5.875,"richness"
"6112","Scotch",2010,2,2,7.5,7.5,7.5,"richness"
"6113","Scotch",2012,32,32,4,4,4,"richness"
"6114","Scotch",2013,5,5,5.8,5,5.8,"richness"
"6115","Scotch",2014,2,2,5.5,5.5,5.5,"richness"
"6116","Scotch",2015,8,8,4.25,4,4.25,"richness"
"6117","Scotch",2016,12,12,5.83333333333333,6,5.83333333333333,"richness"
"6118","Seymour",2008,3,3,6,6,6,"richness"
"6119","Seymour",2009,5,5,4.6,6,4.6,"richness"
"6120","Seymour",2010,1,1,6,6,6,"richness"
"6121","Seymour",2011,7,7,4,5,4,"richness"
"6122","Seymour",2012,25,25,4.92,5,4.92,"richness"
"6123","Seymour",2013,37,36,5.88888888888889,5.5,5.72972972972973,"richness"
"6124","Seymour",2015,42,42,5.21428571428571,5,5.21428571428571,"richness"
"6125","Seymour",2016,3,3,6,6,6,"richness"
"6126","Seymour",2017,3,3,4,4,4,"richness"
"6127","South Coast",2009,1,1,5,5,5,"richness"
"6128","South Coast",2011,2,2,3,3,3,"richness"
"6129","South Coast",2013,8,8,5.125,5,5.125,"richness"
"6130","South Coast",2014,2,2,5,5,5,"richness"
"6131","South Coast",2018,2,2,6,6,6,"richness"
"6132","Stellako",2010,2,2,6,6,6,"richness"
"6133","Stellako",2011,6,6,3.5,3.5,3.5,"richness"
"6134","Stellako",2012,3,3,2.33333333333333,1,2.33333333333333,"richness"
"6135","Stellako",2013,32,31,4.7741935483871,5,4.625,"richness"
"6136","Stellako",2014,16,16,4.25,4.5,4.25,"richness"
"6137","Stellako",2015,12,12,5.58333333333333,5.5,5.58333333333333,"richness"
"6138","Stellako",2018,2,2,2.5,2.5,2.5,"richness"
"6139","US",2009,3,3,4,4,4,"richness"
"6140","US",2010,12,12,5.83333333333333,5.5,5.83333333333333,"richness"
"6141","US",2011,8,8,4.875,4.5,4.875,"richness"
"6142","US",2012,1,1,3,3,3,"richness"
"6143","US",2013,6,6,5,5,5,"richness"
"6144","US",2014,5,5,4.2,4,4.2,"richness"
"6145","US",2015,3,3,3.66666666666667,4,3.66666666666667,"richness"
"6146","US",2018,6,6,3.5,3.5,3.5,"richness"
"6147","VI",2010,1,1,5,5,5,"richness"
"6148","VI",2011,1,1,4,4,4,"richness"
"6149","VI",2012,2,2,2,2,2,"richness"
"6150","VI",2013,19,19,5.26315789473684,5,5.26315789473684,"richness"
"6151","VI",2014,14,14,5.85714285714286,6,5.85714285714286,"richness"
"6152","Weaver",2010,1,1,7,7,7,"richness"
"6153","Weaver",2011,3,3,4.33333333333333,5,4.33333333333333,"richness"
"6154","Weaver",2012,1,1,3,3,3,"richness"
"6155","Weaver",2015,4,4,4.25,4,4.25,"richness"
"6156","Weaver",2018,1,1,2,2,2,"richness"
"6157","Birkenhead",2009,4,4,0.147002722501925,0.00174676591744533,0.147002722501925,"rib"
"6158","Birkenhead",2010,2,2,0.0366179377828606,0.0366179377828606,0.0366179377828606,"rib"
"6159","Birkenhead",2011,6,5,0.0144195525846388,0.00172282719913369,0.0120162938205324,"rib"
"6160","Birkenhead",2012,1,1,0.00163166923810808,0.00163166923810808,0.00163166923810808,"rib"
"6161","Birkenhead",2013,23,23,0.0102866436684633,0.00275384893844017,0.0102866436684633,"rib"
"6162","Birkenhead",2014,4,4,0.00167207218271044,0.00109828919621001,0.00167207218271044,"rib"
"6163","Birkenhead",2015,17,17,0.0316396288669222,0.00395590030734915,0.0316396288669222,"rib"
"6164","Birkenhead",2018,4,4,0.146076008432151,0.0407734576460614,0.146076008432151,"rib"
"6165","Bowron",2013,7,7,0.0072940674673151,0.00512279755252777,0.0072940674673151,"rib"
"6166","Bowron",2014,1,1,0.000501125093265073,0.000501125093265073,0.000501125093265073,"rib"
"6167","Central Coast",2009,1,1,1.50563773165533e-06,1.50563773165533e-06,1.50563773165533e-06,"rib"
"6168","Central Coast",2010,3,3,0.0755917904735862,0.0274550383169792,0.0755917904735862,"rib"
"6169","Central Coast",2011,2,2,0.0167831968220393,0.0167831968220393,0.0167831968220393,"rib"
"6170","Central Coast",2012,4,4,0.000236057235420166,0.000114847141844081,0.000236057235420166,"rib"
"6171","Central Coast",2013,9,9,0.229784238732519,0.00125776442974543,0.229784238732519,"rib"
"6172","Central Coast",2014,2,2,0.161444528646843,0.161444528646843,0.161444528646843,"rib"
"6173","Central Coast",2018,2,2,0.0031169289673096,0.0031169289673096,0.0031169289673096,"rib"
"6174","Chilko",2008,7,7,0.324643328333343,0.210915947938784,0.324643328333343,"rib"
"6175","Chilko",2009,26,26,0.0757669766019041,0.0131729383990922,0.0757669766019041,"rib"
"6176","Chilko",2010,62,60,0.0665823075118098,0.00804787176089971,0.0644344911404611,"rib"
"6177","Chilko",2011,75,75,0.088983106420218,0.0124974121235729,0.088983106420218,"rib"
"6178","Chilko",2012,31,31,0.105211705098247,0.00797118455699972,0.105211705098247,"rib"
"6179","Chilko",2013,514,514,0.0284213527006328,0.00516713602384469,0.0284213527006328,"rib"
"6180","Chilko",2014,51,50,0.011184023030704,0.00658977210086207,0.0109647284614745,"rib"
"6181","Chilko",2015,72,72,0.0241345307785515,0.0101353432123162,0.0241345307785515,"rib"
"6182","Chilko",2016,20,20,0.102107483758348,0.0384189412692852,0.102107483758348,"rib"
"6183","Chilko",2017,12,12,0.410026191679291,0.208872899291714,0.410026191679291,"rib"
"6184","Chilko",2018,12,12,0.253257540968909,0.0351307177371572,0.253257540968909,"rib"
"6185","Chilliwack",2010,13,13,0.0755011983160597,0.0119263518625238,0.0755011983160597,"rib"
"6186","Chilliwack",2013,9,9,0.0114844027548575,0.012884304280783,0.0114844027548575,"rib"
"6187","Chilliwack",2014,26,26,0.0542974354143484,0.00365390785672701,0.0542974354143484,"rib"
"6188","Chilliwack",2016,1,1,0.0602863398141788,0.0602863398141788,0.0602863398141788,"rib"
"6189","Chilliwack",2018,8,8,0.175119523215807,0.019341199299325,0.175119523215807,"rib"
"6190","Cultus",2011,1,1,0.0510608348103779,0.0510608348103779,0.0510608348103779,"rib"
"6191","Cultus",2012,1,1,0.0219300412611572,0.0219300412611572,0.0219300412611572,"rib"
"6192","Cultus",2013,2,2,0.0580813711739562,0.0580813711739562,0.0580813711739562,"rib"
"6193","Cultus",2014,2,2,0.000509046763618931,0.000509046763618931,0.000509046763618931,"rib"
"6194","Cultus",2018,1,1,0.2709985175826,0.2709985175826,0.2709985175826,"rib"
"6195","Early Stuart",2009,2,2,0.055499253690206,0.055499253690206,0.055499253690206,"rib"
"6196","Early Stuart",2010,4,4,0.0150418370741841,0.0144485231598806,0.0150418370741841,"rib"
"6197","Early Stuart",2011,25,25,0.0182846346406444,0.00595446040118838,0.0182846346406444,"rib"
"6198","Early Stuart",2012,1,1,0.00137937776422158,0.00137937776422158,0.00137937776422158,"rib"
"6199","Early Stuart",2013,1,1,0.000136543544864386,0.000136543544864386,0.000136543544864386,"rib"
"6200","Early Stuart",2014,8,8,0.00669351361007692,0.0041184104039426,0.00669351361007692,"rib"
"6201","Early Stuart",2015,18,18,0.0116668998759375,0.00395161235673508,0.0116668998759375,"rib"
"6202","Early Stuart",2016,1,1,0.00226332512614907,0.00226332512614907,0.00226332512614907,"rib"
"6203","Early Stuart",2017,1,1,0.0480492342177118,0.0480492342177118,0.0480492342177118,"rib"
"6204","Early Stuart",2018,2,1,0.00253184680598342,0.00253184680598342,0.00126592340299171,"rib"
"6205","Gates",2009,1,1,3.45066410881409e-05,3.45066410881409e-05,3.45066410881409e-05,"rib"
"6206","Gates",2010,1,1,0.00427549008705273,0.00427549008705273,0.00427549008705273,"rib"
"6207","Gates",2011,4,4,0.046173736788326,0.0107320070783897,0.046173736788326,"rib"
"6208","Gates",2012,1,1,0.000147583513461685,0.000147583513461685,0.000147583513461685,"rib"
"6209","Gates",2013,17,16,0.0461493025597386,0.000312547255970084,0.0434346377032834,"rib"
"6210","Gates",2014,8,8,0.00272594786648439,0.00204986978687584,0.00272594786648439,"rib"
"6211","Gates",2015,5,5,0.241504289160302,0.0157199805404515,0.241504289160302,"rib"
"6212","Harrison-Lillooet",2013,2,2,0.00106897177735557,0.00106897177735557,0.00106897177735557,"rib"
"6213","Harrison-Lillooet",2014,1,1,0.00736738275570779,0.00736738275570779,0.00736738275570779,"rib"
"6214","Harrison-Widgeon",2009,1,1,0.0010902807280071,0.0010902807280071,0.0010902807280071,"rib"
"6215","Harrison-Widgeon",2010,56,51,0.0521357863403475,0.0176010543001629,0.0474808054171022,"rib"
"6216","Harrison-Widgeon",2011,8,7,0.0269210896143288,0.00865266872027454,0.0235559534125377,"rib"
"6217","Harrison-Widgeon",2013,4,4,0.000909731451192279,0.000743117217023263,0.000909731451192279,"rib"
"6218","Harrison-Widgeon",2014,1,1,0.0120324001763077,0.0120324001763077,0.0120324001763077,"rib"
"6219","Harrison-Widgeon",2015,5,5,0.0206676439224043,0.0109233865428912,0.0206676439224043,"rib"
"6220","Late Shuswap",2008,16,16,0.268145975538457,0.11867923244604,0.268145975538457,"rib"
