"","X","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent","prev_std","load_std"
"164",314,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,22,0.88,404197.628990415,355693.913511565,"my_arc",0.905140223290412,1.53007441644459
"165",315,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,94,0.989473684210526,467766.048560853,462842.195418107,"my_arc",1.23410383813072,1.89315237115457
"166",316,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,41,0.931818181818182,179118.914264518,166906.26101921,"my_arc",1.06085158468554,0.244512812999684
"167",318,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,7,0.4375,25837.2794621986,11303.8097647119,"my_arc",-0.424552849675899,-0.630971945544007
"168",319,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,7,0.241379310344828,4356.39230020286,1051.54296901448,"my_arc",-1.01388691182247,-0.753662373099648
"169",321,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,6,0.272727272727273,77.3197343918333,21.0872002886818,"my_arc",-0.919687661129712,-0.778102762301533
"170",324,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,3,0.157894736842105,9.59103043833333,1.51437322710526,"my_arc",-1.26475438998319,-0.778489602173796
"171",327,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,15,0.319148936170213,27707.3068473872,8842.75750448528,"my_arc",-0.780192600529371,-0.620291080377718
"172",328,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,7,0.411764705882353,4133.57792615186,1702.06149900371,"my_arc",-0.501886278645359,-0.754935001674608
"173",330,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,22,1,53105.3349822497,53105.3349822497,"my_arc",1.26573495494229,-0.475227475348895
"174",333,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,16,0.551724137931034,140.093913800688,77.293193821069,"pa_min",1.85581823540992,-0.254821766269927
"175",334,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,1,0.0108695652173913,2.739344238,0.0297754808478261,"pa_min",-0.579999829235267,-0.258643504533681
"176",335,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,19,0.0964467005076142,286.568676983632,27.6386033639036,"pa_min",-0.194590622071413,-0.250746268753441
"177",336,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"pa_min",-0.628952513833126,NA
"178",337,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,1,0.0434782608695652,17.23509466,0.74935194173913,"pa_min",-0.43314177544169,-0.258240176386493
"179",338,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,0,0,NA,NA,"pa_min",-0.628952513833126,NA
"180",339,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"pa_min",-0.628952513833126,NA
"181",340,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,2,0.0833333333333333,22.81876699,1.90156391583333,"pa_min",-0.253648598582874,-0.258084816908728
"182",343,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,4,0.133333333333333,277.359320585,36.9812427446667,"pa_min",-0.0284662494327238,-0.251002508861399
"183",345,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,2,0.0666666666666667,1057.37940038,70.4919600253333,"pa_min",-0.328709381632924,-0.229299316933087
"184",347,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,0,0,NA,NA,"pa_min",-0.628952513833126,NA
"185",348,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,8,0.0842105263157895,34.235042290125,2.88295092969474,"pa_min",-0.249698031053923,-0.25776717173476
"186",349,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,7,0.159090909090909,97.2657342865714,15.4740940910455,"pa_min",0.0875367789173552,-0.256013412772385
"187",351,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,5,0.3125,30.937686886,9.668027151875,"pa_min",0.77843716835532,-0.257858916984716
"188",352,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,2,0.0689655172413793,144051.280503575,9934.57106921207,"pa_min",-0.318356170177745,3.74934708026771
"189",354,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,1,0.0454545454545455,55.12094821,2.50549764590909,"pa_min",-0.424241287332988,-0.25718604461186
"190",357,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,2,0.105263157894737,28.739826123,3.02524485505263,"pa_min",-0.154884410359122,-0.257920070018089
"191",360,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,3,0.0638297872340425,5.55969917933333,0.354874415702128,"pa_min",-0.341485685130805,-0.258565031291539
"192",361,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,1,0.0588235294117647,37.68018174,2.21648127882353,"pa_min",-0.364032103068242,-0.257671314557955
"193",363,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,20,0.909090909090909,2630.5799571385,2391.43632467136,"pa_min",3.46527201616962,-0.185526759649652
"194",366,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,4,0.137931034482759,0.06974033325,0.00961935631034483,"pa_pse",3.41143378973439,-0.467145763400233
"195",367,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,1,0.0108695652173913,1398.414256,15.2001549565217,"pa_pse",-0.0929374775207308,-0.386373702852007
"196",368,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,1,0.0050761421319797,0.104966056,0.00053282261928934,"pa_pse",-0.252720813231792,-0.46714372866975
"197",369,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"198",370,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"199",371,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,1,0.0909090909090909,39037.52416,3548.86583272727,"pa_pse",2.1145626851991,1.78776037504195
"200",372,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"201",373,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"202",376,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"203",378,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"204",380,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,1,0.04,0.910825271,0.03643301084,"pa_pse",0.710483569355575,-0.467097180119963
"205",381,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"206",382,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"207",384,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"208",385,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"209",387,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"210",390,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"211",393,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"212",394,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"213",396,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"pa_pse",-0.39272145023577,NA
"214",399,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,2,0.0689655172413793,6.5814154675,0.453890721896552,"pa_ther",0.934787867651841,-0.473562456552134
"215",400,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,1,0.0108695652173913,473.4947429,5.14668198804348,"pa_ther",-0.279588783474641,-0.191213821030863
"216",401,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,196,3,0.0153061224489796,1.721037473,0.0263424103010204,"pa_ther",-0.18685165935965,-0.476501591107172
"217",402,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"pa_ther",-0.50679473755637,NA
"218",403,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"pa_ther",-0.50679473755637,NA
"219",404,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,2,0.181818181818182,4836.288943615,879.325262475455,"pa_ther",3.29374122162892,2.4470252637382
"220",405,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"pa_ther",-0.50679473755637,NA
"221",406,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"pa_ther",-0.50679473755637,NA
"222",409,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,1,0.0333333333333333,0.132154479,0.0044051493,"pa_ther",0.189970188294265,-0.477462409569618
"223",411,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,1,0.0333333333333333,403.8225942,13.46075314,"pa_ther",0.189970188294265,-0.233345486510306
"224",413,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,3,0.12,595.426348036667,71.4511617644,"pa_ther",2.00155899550592,-0.117480174303391
"225",414,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"pa_ther",-0.50679473755637,NA
"226",415,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"pa_ther",-0.50679473755637,NA
"227",417,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"pa_ther",-0.50679473755637,NA
"228",418,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"pa_ther",-0.50679473755637,NA
"229",420,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"pa_ther",-0.50679473755637,NA
"230",423,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"pa_ther",-0.50679473755637,NA
"231",426,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,1,0.0212765957446809,0.137255914,0.00292033859574468,"pa_ther",-0.0620511678644741,-0.477459324664718
"232",427,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"pa_ther",-0.50679473755637,NA
"233",429,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"pa_ther",-0.50679473755637,NA
"234",432,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,27,0.931034482758621,16070.2784998341,14961.98343088,"pspv",1.36862903731059,0.782650625651068
"235",433,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,65,0.706521739130435,44993.723482252,31789.0437646345,"pspv",0.646721198548993,3.31672651555182
"236",434,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,193,0.979695431472081,26007.7604563567,25479.6841019129,"pspv",1.52509552446911,1.65330532973821
"237",435,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,28,0.933333333333333,15924.2794257371,14862.6607973547,"pspv",1.3760208593658,0.76985917795727
"238",436,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,12,0.521739130434783,1873.03119667758,977.233667831783,"pspv",0.0525633279154904,-0.461215798827664
"239",437,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,6,0.545454545454545,2398.655897654,1308.35776235673,"pspv",0.128818883504814,-0.415164130961325
"240",438,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,37,0.925,2172.08481543738,2009.17845427958,"pspv",1.34922550441566,-0.435014751008241
"241",439,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,10,0.416666666666667,5842.9674190522,2434.56975793842,"pspv",-0.285291147542777,-0.113396938671877
"242",442,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,2,0.0666666666666667,0.625311558,0.0416874372,"pspv",-1.41069605544859,-0.625263290835414
"243",444,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,26,0.866666666666667,789.749591073923,684.4496455974,"pspv",1.1616580197647,-0.5561255787796
"244",446,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,14,0.56,648.338377660786,363.06949149004,"pspv",0.175588957599603,-0.568515069266977
"245",447,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,67,0.705263157894737,5756.11040217481,4059.57259942855,"pspv",0.6426743028357,-0.121006760823819
"246",448,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,21,0.477272727272727,9207.08857174552,4394.29227287855,"pspv",-0.0904158388144993,0.181344517919046
"247",450,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,2,0.125,1.308954186,0.16361927325,"pspv",-1.22312857079762,-0.625203394709556
"248",451,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,5,0.172413793103448,12.457416007,2.14783034603448,"pspv",-1.0706722409089,-0.62422664217101
"249",453,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,4,0.181818181818182,132.453116394,24.0823847989091,"pspv",-1.04043296886486,-0.613713433546405
"250",456,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,7,0.368421052631579,19.1733631974286,7.06387065168421,"pspv",-0.440422149885684,-0.62363823647233
"251",459,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,7,0.148936170212766,184.711422456143,27.5102118551702,"pspv",-1.14616318955786,-0.60913491554761
"252",460,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,5,0.294117647058824,10688.1753658148,3143.58098994553,"pspv",-0.679340485044811,0.3111072878098
"253",462,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,4,0.181818181818182,22.1834511025,4.03335474590909,"pspv",-1.04043296886486,-0.623374513005386
"254",465,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,22,2,0.0909090909090909,39.73022563,3.61183869363636,"Qin",0.0162992388558902,-0.61346528909815
"255",466,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,26,1,0.0384615384615385,28.41477107,1.09287581038462,"Qin",-0.665119267679393,-0.713905824475064
"256",467,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,37,7,0.189189189189189,22.3713285817143,4.23241351545946,"Qin",1.29319157542651,-0.767549855815065
"257",471,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,12,0,0,NA,NA,"Qin",-1.16482617247194,NA
"258",481,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,23,4,0.173913043478261,272.64518445,47.4165538173913,"Qin",1.09471809267695,1.45398176193508
"259",495,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,1,0.0454545454545455,181.0492362,8.22951073636364,"Qin",-0.574263466808022,0.640939207453199
"260",498,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,2,0.0689655172413793,26.8754478375,1.8534791612069,"rlo",-0.333305666933478,-0.364497770643753
"261",499,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,0,0,NA,NA,"rlo",-0.975208766784273,0.0949407259654032
"262",500,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,13,0.065989847715736,0.216646784153846,0.0142964882944162,"rlo",-0.361001993576787,0.171030832869435
"263",501,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"rlo",-0.975208766784273,-0.213710856084763
"264",502,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,1,0.0434782608695652,8.62990938,0.375213451304348,"rlo",-0.57053072557399,-0.137569375559098
"265",503,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,2,0.181818181818182,0.3849896775,0.0699981231818182,"rlo",0.71708122373146,0.0690887493134205
"266",504,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,7,0.175,5.06999729385714,0.887249526425,"rlo",0.653620349087119,-0.328655151666538
"267",505,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,2,0.0833333333333333,0.2404307725,0.0200358977083333,"rlo",-0.199575854464563,-0.340099233842245
"268",508,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"rlo",-0.975208766784273,-0.414316403678522
"269",510,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,2,0.0666666666666667,0.4540655225,0.0302710348333333,"rlo",-0.354702436928505,-0.396595727642997
"270",512,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,3,0.12,4.98745551733333,0.59849466208,"rlo",0.14170262695611,-0.396582387148417
"271",513,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,13,0.136842105263158,0.931840519692308,0.127515018484211,"rlo",0.29846212081441,-0.163198273817726
"272",514,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,6,0.136363636363636,1.11714071683333,0.152337370477273,"rlo",0.294008726102522,-0.427999187753918
"273",516,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,5,0.3125,234.1021180478,73.1569118899375,"rlo",1.93341465441464,-0.384434824401281
"274",517,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,12,0.413793103448276,21.2610953410833,8.79769462389655,"rlo",2.8762098323205,-0.427978606775693
"275",519,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"rlo",-0.975208766784273,-0.432113971845236
"276",522,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"rlo",-0.975208766784273,-0.150002894431489
"277",525,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,6,0.127659574468085,0.5199126355,0.0663718258085106,"rlo",0.212994843577836,-0.29134659436407
"278",526,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,2,0.117647058823529,0.9392667065,0.110501965470588,"rlo",0.119802403549432,-0.295381697894947
"279",528,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,1,0.0454545454545455,1.479251042,0.0672386837272727,"rlo",-0.55213626915534,-0.182485353451367
"280",531,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,2,0.0689655172413793,0.940478452,0.0648605828965517,"sch",3.80718766699805,-0.380281577097915
"281",532,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,0,0,NA,NA,"sch",-0.304986230749619,-0.379262090117187
"282",533,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,0,0,NA,NA,"sch",-0.304986230749619,3.4185187401656
"283",534,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"sch",-0.304986230749619,-0.295453488208738
"284",535,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"sch",-0.304986230749619,-0.298565228336471
"285",536,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,0,0,NA,NA,"sch",-0.304986230749619,4.11710979710851
"286",537,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"sch",-0.304986230749619,-0.365185977697831
"287",538,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"sch",-0.304986230749619,-0.338272880735524
"288",541,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"sch",-0.304986230749619,-0.360876326635698
"289",543,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,1,0.0333333333333333,0.033358975,0.00111196583333333,"sch",1.68256448649509,-0.408521525425233
"290",545,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,0,0,NA,NA,"sch",-0.304986230749619,-0.224724176171681
"291",546,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"sch",-0.304986230749619,-0.095397896371358
"292",547,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"sch",-0.304986230749619,0.622820632377323
"293",549,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"sch",-0.304986230749619,1.03916069709824
"294",550,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"sch",-0.304986230749619,-0.0159870876476652
"295",552,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"sch",-0.304986230749619,3.14945626659005
"296",555,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"sch",-0.304986230749619,-0.0159870876476652
"297",558,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,0,0,NA,NA,"sch",-0.304986230749619,1.03916069709824
"298",559,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"sch",-0.304986230749619,-0.0159870876476652
"299",561,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"sch",-0.304986230749619,-0.0159870876476652
"300",564,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,0,0,NA,NA,"sp_des",-0.431869297821697,-0.0159870876476652
"301",565,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,1,0.0108695652173913,3.351174539,0.0364258102065217,"sp_des",0.0821335843372447,-0.0159870876476652
"302",566,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,0,0,NA,NA,"sp_des",-0.431869297821697,-0.0159870876476652
"303",567,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"sp_des",-0.431869297821697,-0.0159870876476652
"304",568,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"sp_des",-0.431869297821697,-0.0159870876476652
"305",569,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,0,0,NA,NA,"sp_des",-0.431869297821697,-0.0159870876476652
"306",570,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"sp_des",-0.431869297821697,-1.07113487239357
"307",571,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"sp_des",-0.431869297821697,-1.07113487239357
"308",574,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"sp_des",-0.431869297821697,2.09430848184414
"309",576,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,0,0,NA,NA,"sp_des",-0.431869297821697,1.03916069709824
"310",578,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,0,0,NA,NA,"sp_des",-0.431869297821697,-0.0159870876476652
"311",579,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"sp_des",-0.431869297821697,-0.0159870876476652
"312",580,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"sp_des",-0.431869297821697,-1.07113487239357
"313",582,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,1,0.0625,0.628173114,0.039260819625,"sp_des",2.52364727459222,-0.0159870876476652
"314",583,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"sp_des",-0.431869297821697,-0.0159870876476652
"315",585,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"sp_des",-0.431869297821697,0.511586804725287
"316",588,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"sp_des",-0.431869297821697,-1.07113487239357
"317",591,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,3,0.0638297872340425,85.1311434576667,5.43390277389362,"sp_des",2.58653060592017,-2.12628265713948
"318",592,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"sp_des",-0.431869297821697,-0.543560980020618
"319",594,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,1,0.0454545454545455,3.27490712,0.148859414545455,"sp_des",1.71759730029752,-0.0159870876476652
"320",597,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,1,0.0344827586206897,55.16848656,1.90236160551724,"te_bry",0.118751744254603,-0.0159870876476652
"321",598,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,3,0.0326086956521739,191.26229768,6.23681405478261,"te_bry",0.0761205496477007,-1.59870876476652
"322",599,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,5,0.0253807106598985,226.378108748,5.74563727786802,"te_bry",-0.0883016922930264,-1.07113487239357
"323",600,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,5,0.166666666666667,1237.035037887,206.1725063145,"te_bry",3.12567200386136,-0.0159870876476652
"324",601,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,1,0.0434782608695652,508.5583161,22.1112311347826,"te_bry",0.323381478367727,-0.0159870876476652
"325",602,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,0,0,NA,NA,"te_bry",-0.665662236512377,1.03916069709824
"326",603,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,1,0.025,11.22588037,0.28064700925,"te_bry",-0.0969621004563172,0.107201729677852
"327",604,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"te_bry",-0.665662236512377,NA
"328",607,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"te_bry",-0.665662236512377,-0.339702805558708
"329",609,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,0,0,NA,NA,"te_bry",-0.665662236512377,NA
"330",611,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,1,0.04,175.8770697,7.035082788,"te_bry",0.244257981177319,-0.198664009301672
"331",612,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,1,0.0105263157894737,930.0576102,9.79008010736842,"te_bry",-0.426209547646667,-0.336880728063149
"332",613,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,3,0.0681818181818182,94.7286691533333,6.45877289681818,"te_bry",0.885338134549605,-0.258341894033138
"333",615,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"te_bry",-0.665662236512377,-0.339304093994875
"334",616,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"te_bry",-0.665662236512377,NA
"335",618,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"te_bry",-0.665662236512377,-0.335722749940126
