"","X","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent","prev_std","load_std","Stock","plot.agent"
"724",2148,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,510,2,0.00392156862745098,40.952321035,0.160597337392157,"te_bry",-0.351603063264285,0.132512009407813,"Chilko","T. bryosalmonae"
"725",2149,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,51,1,0.0196078431372549,4.827440619,0.0946556984117647,"te_bry",0.255855297997132,0.132512009407813,"Chilko","T. bryosalmonae"
"726",2150,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,72,2,0.0277777777777778,7.7906814825,0.216407818958333,"te_bry",0.572239861154121,0.833543284984631,"Chilko","T. bryosalmonae"
"727",2151,"Chilko",2016,1314,2014,"SR_cov_resid",0.658775634082524,20,2,0.1,4644.065007635,464.4065007635,"te_bry",3.36907939946189,0.132512009407813,"Chilko","T. bryosalmonae"
"728",2152,"Chilko",2017,1315,2015,"SR_cov_resid",-1.67763415630698,12,0,0,NA,NA,"te_bry",-0.503467653579639,0.132512009407813,"Chilko","T. bryosalmonae"
"729",2153,"Chilko",2018,1316,2016,"SR_cov_resid",-2.54325003204444,12,0,0,NA,NA,"te_bry",-0.503467653579639,1.18405892277304,"Chilko","T. bryosalmonae"
"730",2158,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,15,0,0,NA,NA,"te_bry",-0.503467653579639,1.18405892277304,"Gates","T. bryosalmonae"
"731",2164,"Nadina",2014,1726,2012,"SR_cov_resid",-0.822405912433752,24,2,0.0833333333333333,92.69020963,7.72418413583333,"te_bry",2.72365489062164,0.833543284984631,"Nadina","T. bryosalmonae"
"732",2170,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,45,0,0,NA,NA,"te_bry",-0.503467653579639,-2.67161309289946,"Pitt","T. bryosalmonae"
"733",2171,"Pitt",2014,1793,2012,"SR_cov_resid",0.156150326932456,13,0,0,NA,NA,"te_bry",-0.503467653579639,0.132512009407813,"Pitt","T. bryosalmonae"
"734",2172,"Pitt",2015,1794,2013,"SR_cov_resid",-0.564502240957588,32,0,0,NA,NA,"te_bry",-0.503467653579639,-0.919034903957413,"Pitt","T. bryosalmonae"
"735",2178,"Quesnel",2011,1920,2009,"SR_cov_resid",-0.394221253181931,20,0,0,NA,NA,"te_bry",-0.503467653579639,-1.26955054174582,"Quesnel","T. bryosalmonae"
"736",2179,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,18,0,0,NA,NA,"te_bry",-0.503467653579639,0.483027647196222,"Quesnel","T. bryosalmonae"
"737",2180,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,38,1,0.0263157894736842,54.01847362,1.42153877947368,"te_bry",0.515623676168132,0.483027647196222,"Quesnel","T. bryosalmonae"
"738",2181,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,158,6,0.0379746835443038,689.0030328405,26.1646721331835,"te_bry",0.967119834917145,0.132512009407813,"Quesnel","T. bryosalmonae"
"739",2182,"Quesnel",2016,1925,2014,"SR_cov_resid",0.626351354981836,32,0,0,NA,NA,"te_bry",-0.503467653579639,1.88509019834986,"Quesnel","T. bryosalmonae"
"740",2189,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,28,0,0,NA,NA,"te_bry",-0.503467653579639,-0.919034903957413,"Scotch","T. bryosalmonae"
"741",2193,"Scotch",2016,2043,2014,"SR_cov_resid",1.03152074279853,12,0,0,NA,NA,"te_bry",-0.503467653579639,-1.26955054174582,"Scotch","T. bryosalmonae"
"742",2198,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,24,0,0,NA,NA,"te_bry",-0.503467653579639,-0.568519266169004,"Seymour","T. bryosalmonae"
"743",2199,"Seymour",2013,2107,2011,"SR_cov_resid",0.461501545221233,37,0,0,NA,NA,"te_bry",-0.503467653579639,0.833543284984631,"Seymour","T. bryosalmonae"
"744",2200,"Seymour",2015,2109,2013,"SR_cov_resid",-2.09607030824499,42,2,0.0476190476190476,217.9628002925,10.3791809663095,"te_bry",1.34060237167823,-1.26955054174582,"Seymour","T. bryosalmonae"
"745",2206,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,32,0,0,NA,NA,"te_bry",-0.503467653579639,0.132512009407813,"Stellako","T. bryosalmonae"
"746",2207,"Stellako",2014,2175,2012,"SR_cov_resid",-2.60983882500887,14,0,0,NA,NA,"te_bry",-0.503467653579639,-2.67161309289946,"Stellako","T. bryosalmonae"
"747",2208,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,12,0,0,NA,NA,"te_bry",-0.503467653579639,-0.568519266169004,"Stellako","T. bryosalmonae"
"748",2219,"Birkenhead",2013,1177,2011,"SR_cov_resid",-0.493983139331974,23,0,0,NA,NA,"te_mar",-0.457842810810216,0.132512009407813,"Birkenhead","T. maritinum"
"749",2221,"Birkenhead",2015,1179,2013,"SR_cov_resid",-0.754015824843491,17,1,0.0588235294117647,4.064354481,0.239079675352941,"te_mar",0.765910437180279,-0.568519266169004,"Birkenhead","T. maritinum"
"750",2227,"Chilko",2010,1308,2008,"SR_cov_resid",-0.261094571360216,15,0,0,NA,NA,"te_mar",-0.457842810810216,0.833543284984631,"Chilko","T. maritinum"
"751",2228,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,62,0,0,NA,NA,"te_mar",-0.457842810810216,-0.568519266169004,"Chilko","T. maritinum"
"752",2229,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,22,0,0,NA,NA,"te_mar",-0.457842810810216,0.132512009407813,"Chilko","T. maritinum"
"753",2230,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,510,1,0.00196078431372549,0.514332811,0.00100849570784314,"te_mar",-0.4170510358772,-1.26955054174582,"Chilko","T. maritinum"
"754",2231,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,51,0,0,NA,NA,"te_mar",-0.457842810810216,0.833543284984631,"Chilko","T. maritinum"
"755",2232,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,72,3,0.0416666666666667,5.88245414266667,0.245102255944444,"te_mar",0.408982406516385,0.132512009407813,"Chilko","T. maritinum"
"756",2233,"Chilko",2016,1314,2014,"SR_cov_resid",0.658775634082524,20,0,0,NA,NA,"te_mar",-0.457842810810216,-0.568519266169004,"Chilko","T. maritinum"
"757",2234,"Chilko",2017,1315,2015,"SR_cov_resid",-1.67763415630698,12,0,0,NA,NA,"te_mar",-0.457842810810216,0.483027647196222,"Chilko","T. maritinum"
"758",2235,"Chilko",2018,1316,2016,"SR_cov_resid",-2.54325003204444,12,0,0,NA,NA,"te_mar",-0.457842810810216,0.833543284984631,"Chilko","T. maritinum"
"759",2240,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,15,0,0,NA,NA,"te_mar",-0.457842810810216,0.483027647196222,"Gates","T. maritinum"
"760",2246,"Nadina",2014,1726,2012,"SR_cov_resid",-0.822405912433752,24,0,0,NA,NA,"te_mar",-0.457842810810216,0.833543284984631,"Nadina","T. maritinum"
"761",2252,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,45,0,0,NA,NA,"te_mar",-0.457842810810216,0.132512009407813,"Pitt","T. maritinum"
"762",2253,"Pitt",2014,1793,2012,"SR_cov_resid",0.156150326932456,13,0,0,NA,NA,"te_mar",-0.457842810810216,-0.568519266169004,"Pitt","T. maritinum"
"763",2254,"Pitt",2015,1794,2013,"SR_cov_resid",-0.564502240957588,32,7,0.21875,34.6243595567143,7.57407865303125,"te_mar",4.09298958015444,-1.97058181732264,"Pitt","T. maritinum"
"764",2260,"Quesnel",2011,1920,2009,"SR_cov_resid",-0.394221253181931,15,0,0,NA,NA,"te_mar",-0.457842810810216,0.833543284984631,"Quesnel","T. maritinum"
"765",2261,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,13,0,0,NA,NA,"te_mar",-0.457842810810216,0.483027647196222,"Quesnel","T. maritinum"
